f.chi.0.ax,f.chi.1.ax,f.chi.2.ax,f.chi.3.ax,f.Z.0.ax,f.Z.1.ax,f.Z.2.ax,f.Z.3.ax,f.I.0.ax,f.I.1.ax,f.I.2.ax,f.I.3.ax,f.T.0.ax,f.T.1.ax,f.T.2.ax,f.T.3.ax,f.S.0.ax,f.S.1.ax,f.S.2.ax,f.S.3.ax,f.chi.0.eq,f.chi.1.eq,f.chi.2.eq,f.chi.3.eq,f.Z.0.eq,f.Z.1.eq,f.Z.2.eq,f.Z.3.eq,f.I.0.eq,f.I.1.eq,f.I.2.eq,f.I.3.eq,f.T.0.eq,f.T.1.eq,f.T.2.eq,f.T.3.eq,f.S.0.eq,f.S.1.eq,f.S.2.eq,f.S.3.eq,lc.chi.0.ax,lc.chi.1.ax,lc.chi.2.ax,lc.chi.3.ax,lc.Z.0.ax,lc.Z.1.ax,lc.Z.2.ax,lc.Z.3.ax,lc.I.1.ax,lc.I.2.ax,lc.I.3.ax,lc.T.0.ax,lc.T.1.ax,lc.T.2.ax,lc.T.3.ax,lc.S.0.ax,lc.S.1.ax,lc.S.2.ax,lc.S.3.ax,lc.chi.0.eq,lc.chi.1.eq,lc.chi.2.eq,lc.chi.3.eq,lc.Z.0.eq,lc.Z.1.eq,lc.Z.2.eq,lc.Z.3.eq,lc.I.1.eq,lc.I.2.eq,lc.I.3.eq,lc.T.0.eq,lc.T.1.eq,lc.T.2.eq,lc.T.3.eq,lc.S.0.eq,lc.S.1.eq,lc.S.2.eq,lc.S.3.eq,mc.chi.0.all,mc.chi.1.all,mc.chi.2.all,mc.chi.3.all,mc.Z.0.all,mc.Z.1.all,mc.Z.2.all,mc.Z.3.all,mc.I.2.all,mc.I.3.all,mc.T.1.all,mc.T.2.all,mc.T.3.all,mc.S.0.all,mc.S.1.all,mc.S.2.all,mc.S.3.all,f.chi.0.all,f.chi.1.all,f.chi.2.all,f.chi.3.all,f.Z.0.all,f.Z.1.all,f.Z.2.all,f.Z.3.all,f.I.0.all,f.I.1.all,f.I.2.all,f.I.3.all,f.T.0.all,f.T.1.all,f.T.2.all,f.T.3.all,f.S.0.all,f.S.1.all,f.S.2.all,f.S.3.all,D_lc.chi.1.ax,D_lc.chi.2.ax,D_lc.chi.3.ax,D_lc.Z.1.ax,D_lc.Z.2.ax,D_lc.Z.3.ax,D_lc.T.1.ax,D_lc.T.2.ax,D_lc.T.3.ax,D_lc.S.1.ax,D_lc.S.2.ax,D_lc.S.3.ax,D_lc.chi.1.eq,D_lc.chi.2.eq,D_lc.chi.3.eq,D_lc.Z.1.eq,D_lc.Z.2.eq,D_lc.Z.3.eq,D_lc.T.1.eq,D_lc.T.2.eq,D_lc.T.3.eq,D_lc.S.1.eq,D_lc.S.2.eq,D_lc.S.3.eq,D_mc.chi.1.all,D_mc.chi.2.all,D_mc.chi.3.all,D_mc.Z.1.all,D_mc.Z.2.all,D_mc.Z.3.all,D_mc.T.1.all,D_mc.T.2.all,D_mc.T.3.all,D_mc.S.1.all,D_mc.S.2.all,D_mc.S.3.all,ox,spin
37.76985,68.2635,85.8475,63.316,156,276,256,55,5.5,10,13,11,23,52,61,25,2.28895,4.6046,5.1525,2.6603,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,9.16805,13.158,16.34,7.568,50,72,56,8,1.5,2,1,2.5,6.5,8,2,0.5629,0.84315,0.8322,0.2701,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,3.3489,29.6277,40.809,17.385,676,988,1352,364,7,4,78,66,48,1.5625,5.725,6.4875,2.85,152.233,265.9584,471.083,760.668,1388,2912,4416,4118,20,40,70,100,110,290,410,380,10.6436,25.156,40.759,50.6916,0.445,2.13,1.24,1,9,7,-1,0,1,-0.02,0.32,0.36,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-5.21,-9.49,-2.18,118,130,90,23,31,16,2.92,3.56,2.72,2,5
43.73385,84.7,104.61,98.373,150,274,291,180,7,13,17,17,30,67,77,56,2.5091,5.4913,6.4977,5.1451,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,10.5376,15.32,14.44,10.564,56.5,50,49,28,2,2,1.5,4,8,8,5,0.5477,0.8476,0.855,0.56625,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,2.4025,31.372,46.345,73.625,625,1175,1550,1750,12,20,108,192,240,1.9321,6.116,11.7316,15.846,318.6846,708.076,1329.938,1859.244,1773,4722,7570,9160,51,110,192,282,302,822,1376,1778,20.7587,55.5546,93.8116,125.1526,1.73,1.33,1.085,8,7,6.5,0,0,0.5,0.34,0.36,0.37,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-10.94,-11.3,-16.5,103,238,430,18,40,80,3.94,8.24,16.4,2,2
65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,3.3489,36.3072,55.998,104.31,676,1196,1872,2184,12,24,108,216,288,1.5625,5.525,11.55,17.1,364.0715,826.8024,1525.664,2120.48,1992,5248,8714,11048,59,128,222,324,350,948,1590,2116,23.7939,63.1944,106.043,144.1308,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-8.86,-8.64,-13.08,110,240,540,18,36,96,3.08,5.76,16.32,2,5
65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,2.7556,32.9344,50.796,94.62,576,1104,1728,2016,12,24,108,216,288,1.6129,5.6134,11.7348,17.3736,363.4782,820.0568,1515.26,2101.1,1892,5064,8426,10712,59,128,222,324,350,948,1590,2116,23.8443,63.3712,106.4126,144.678,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-9.88,-10.68,-17.16,98,216,492,18,36,96,3.2,6,16.8,3,2
65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,3.5344,34.2912,57.528,107.16,729,1134,1944,2268,12,24,108,216,288,1.5876,5.67,11.6424,17.2368,399.259,903.3504,1589.544,2325.036,2133,5364,8838,11736,67,144,246,372,390,1044,1710,2388,26.8566,70.7532,116.4894,165.5148,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-6.96,-8.04,-11.88,120,252,564,18,36,96,3.06,5.88,16.56,2,4
27.55135,41.106,41.0865,16.83,112,150,60,18,4,6,7,3,13,23,13,3,1.6424,2.5718,1.8361,0.8547,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,6.5025,8.262,3.25125,8.415,36,45,18,9,1,0.5,1.5,1,1.5,2,1.5,0.5929,0.5698,0.29645,0.42735,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,3.3489,27.999,34.1112,23.3325,676,936,1118,780,6,5,72,66,120,1.5625,5.775,5.6,4.8125,205.518,396.882,674.1624,690.285,1396,2988,3916,4320,33,64,112,100,176,388,422,520,13.4833,32.7712,47.348,52.668,-0.69,0,0.525,-1.5,0,7.5,-0.5,-1.5,0,0.03,0,0.6,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-4.32,-7.66,-3.6,120,113,100,24,25,10,2.88,3.02,2.4,2,5
21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,2.4025,26.474,34.968,0,625,1000,900,0,8,0,84,48,0,1.9321,6.3106,6.116,0,118.7741,183.668,331.3452,639.9296,1157,2448,3132,2432,15,28,50,80,78,208,262,184,8.0487,19.2788,29.9538,33.2944,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-7.78,-10.16,0,110,164,0,22,40,0,3.8,6.72,0,2,2
42.1451,78.336,99.77,98.373,167,306,290,180,6.5,12,16,17,28,64,76,56,2.66865,5.5132,6.3608,5.1451,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,7.87205,12.138,14.44,10.564,42.5,66,49,28,1.5,2,1.5,2.5,6.5,8,5,0.5777,0.85855,0.855,0.56625,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,3.3489,32.4825,52.9602,86.925,676,1066,1768,1820,11,20,102,186,240,1.5625,5.65,10.5375,14.25,351.4555,778.149,1365.9724,2012.366,1946,4808,7836,10080,58,124,212,320,336,898,1452,1960,23.7458,61.9352,101.708,143.484,0.045,1.33,1.085,0,7,6.5,-1,0,0.5,0,0.36,0.37,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-6.77,-8.81,-10.9,115,218,450,19,35,80,2.98,5.32,13.6,2,1
51.36035,101.898,140.8565,115.203,179,360,350,198,8.5,16,23,20,39,85,89,59,3.18525,6.9608,8.1969,5.9998,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,7.87205,11.628,17.69125,18.979,42.5,63,67,37,1.5,2.5,3,2.5,7,10,6.5,0.5777,0.86625,1.15145,0.9936,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,2.7556,32.121,47.3764,83.083,576,1080,1608,1824,11,21,102,192,264,1.6129,5.6388,10.7315,15.4559,334.2907,743.97,1374.5898,1820.734,1782,4704,7648,9494,54,116,202,280,318,846,1378,1778,21.7918,57.5392,95.5034,126.7712,0.245,1.33,1.61,0.5,7,14,-1.5,-1.5,0.5,-0.01,0.36,0.97,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-9.39,-10.28,-15.19,99,197,428,19,34,82,3.18,5.52,14.5,2,5
46.9851,91.8255,126.934,80.146,168,330,316,73,7.5,14,20,14,34,73,74,28,2.80555,6.0522,6.9886,3.515,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,9.16805,12.648,19.59125,15.983,50,69,74,17,1.5,2.5,2.5,2.5,7,10,3.5,0.5629,0.85085,1.12865,0.69745,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,2.4025,30.6125,39.897,18.6775,625,1150,675,500,11,5,102,96,72,1.9321,6.1438,7.2975,4.2395,182.4271,365.964,696.774,1042.697,1225,3088,3750,3226,28,56,100,148,156,414,612,662,10.77,28.7136,45.9464,54.194,0.645,2.13,1.765,1.5,9,14.5,-1.5,-1.5,1,-0.03,0.32,0.96,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-10.45,-8.69,-4.3,104,248,105,19,50,18,3.92,10.04,3.9,3,1
42.1451,78.336,99.77,98.373,167,306,290,180,6.5,12,16,17,28,64,76,56,2.66865,5.5132,6.3608,5.1451,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,7.87205,12.138,14.44,10.564,42.5,66,49,28,1.5,2,1.5,2.5,6.5,8,5,0.5777,0.85855,0.855,0.56625,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,3.3489,35.4105,52.9602,86.925,676,1170,1768,1820,11,20,102,186,240,1.5625,5.55,10.5375,14.25,316.4535,703.425,1303.5844,1808.198,1858,4776,7848,9528,50,108,188,272,296,802,1332,1688,20.7082,54.4664,91.4432,122.5032,0.045,1.33,1.085,0,7,6.5,-1,0,0.5,0,0.36,0.37,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-8.37,-8.81,-10.9,111,218,450,19,35,80,3.06,5.32,13.6,2,5
39.3586,74.6275,90.6875,63.316,139,244,257,55,6,11,14,11,25,55,62,25,2.1294,4.5827,5.2894,2.6603,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,11.8336,16.34,16.34,7.568,64,56,56,8,2,2,1,4,8,8,2,0.5329,0.8322,0.8322,0.2701,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,3.5344,35.7952,56.212,89.3,729,1188,1674,1890,12,20,108,192,240,1.5876,5.6196,10.6344,14.364,346.068,777.3574,1393.847,2041.416,1943,4928,7794,9890,57,122,210,318,332,894,1466,1982,22.6924,60.0134,99.3098,137.9254,2.13,2.13,1.24,9,9,7,0,0,1,0.32,0.32,0.36,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-7.76,-7.34,-9.9,118,262,470,18,40,80,3.1,6.68,13.8,2,4
43.73385,84.7,104.61,98.373,150,274,291,180,7,13,17,17,30,67,77,56,2.5091,5.4913,6.4977,5.1451,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,10.5376,15.32,14.44,10.564,56.5,50,49,28,2,2,1.5,4,8,8,5,0.5477,0.8476,0.855,0.56625,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,3.3489,37.0392,54.717,86.925,676,1222,1612,1820,12,20,108,192,240,1.5625,5.5,10.55,14.25,319.631,719.4104,1346.682,1885.844,1824,4816,7694,9300,51,110,192,282,302,822,1376,1778,20.3891,54.3226,91.4484,121.9606,1.73,1.33,1.085,8,7,6.5,0,0,0.5,0.34,0.36,0.37,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-9.26,-7.94,-10.9,109,250,450,18,40,80,3.1,6.56,13.6,2,1
21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,2.4025,26.474,34.968,0,625,1000,900,0,8,0,84,48,0,1.9321,6.3106,6.116,0,118.7741,183.668,331.3452,639.9296,1157,2448,3132,2432,15,28,50,80,78,208,262,184,8.0487,19.2788,29.9538,33.2944,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-7.78,-10.16,0,110,164,0,22,40,0,3.8,6.72,0,3,1
29.1401,47.47,45.9265,16.83,95,118,61,18,4.5,7,8,3,15,26,14,3,1.48285,2.5499,1.973,0.8547,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,9.16805,11.444,3.25125,8.415,50,29,18,9,1.5,0.5,1.5,2.5,3,2,1.5,0.5629,0.55885,0.29645,0.42735,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,2.7556,26.8754,35.192,4.233,576,912,984,144,7,1,78,48,24,1.6129,5.8166,5.6007,0.9779,134.3802,218.8668,380.007,612.63,1166,2444,3290,2940,18,34,60,78,94,232,272,232,9.0818,21.2298,32.6264,37.3286,0.995,0,0.525,6.5,0,7.5,0.5,-1.5,0,0.37,0,0.6,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-6.23,-9.58,-0.89,106,127,18,23,34,2,3.04,4.48,0.5,2,1
37.76985,68.2635,85.8475,63.316,156,276,256,55,5.5,10,13,11,23,52,61,25,2.28895,4.6046,5.1525,2.6603,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,9.16805,13.158,16.34,7.568,50,72,56,8,1.5,2,1,2.5,6.5,8,2,0.5629,0.84315,0.8322,0.2701,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,3.3489,29.6277,37.881,36.051,676,988,1248,988,7,8,78,90,144,1.5625,5.725,6.5875,6.7,225.955,454.4544,793.919,888.992,1484,3344,4688,5254,36,72,126,132,198,466,594,708,14.7764,36.7368,55.6478,65.8388,0.445,2.13,1.24,1,9,7,-1,0,1,-0.02,0.32,0.36,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-5.21,-7.89,-5.06,118,134,170,23,27,24,2.92,3.48,4.64,2,1
43.73385,84.7,104.61,98.373,150,274,291,180,7,13,17,17,30,67,77,56,2.5091,5.4913,6.4977,5.1451,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,10.5376,15.32,14.44,10.564,56.5,50,49,28,2,2,1.5,4,8,8,5,0.5477,0.8476,0.855,0.56625,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,2.4025,25.854,33.573,30.535,625,975,1050,950,8,8,84,96,144,1.9321,6.3384,7.3392,7.4504,236.9366,479.78,836.1952,991.7376,1421,3314,4426,5144,39,78,136,154,214,510,660,826,15.5863,39.737,59.6892,72.1718,1.73,1.33,1.085,8,7,6.5,0,0,0.5,0.34,0.36,0.37,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-7.38,-9.26,-7.3,111,158,162,22,32,24,3.78,5.84,5.76,3,1
39.3586,74.6275,90.6875,63.316,139,244,257,55,6,11,14,11,25,55,62,25,2.1294,4.5827,5.2894,2.6603,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,11.8336,16.34,16.34,7.568,64,56,56,8,2,2,1,4,8,8,2,0.5329,0.8322,0.8322,0.2701,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,3.5344,38.8032,50.948,17.86,729,1296,594,378,12,4,108,96,48,1.5876,5.5188,6.6024,2.8728,168.306,347.9494,676.999,1094.592,1271,3208,3630,2626,25,50,90,150,140,390,610,630,9.0732,24.5246,40.8658,49.3182,2.13,2.13,1.24,9,9,7,0,0,1,0.32,0.32,0.36,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-9.36,-4.54,-1.98,114,302,94,18,56,16,3.18,9.88,2.76,2,4
21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,2.7556,31.6064,48.472,63.08,576,1056,1248,1344,12,16,108,168,192,1.6129,5.6642,9.7028,11.5824,309.5992,680.2688,1216.352,1840.504,1644,4240,6432,7968,51,108,186,288,294,792,1282,1712,20.0723,53.098,87.4154,121.0736,2.48,0,0,14,0,0,2,0,0,0.72,0,0,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-9.08,-9.28,-11.44,100,236,328,18,44,64,3.16,7.6,11.2,3,2
65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,2.4025,30.752,43.09,29.45,625,1150,800,700,12,8,108,120,96,1.9321,6.1438,8.3956,6.3384,220.3651,460.848,851.788,1372.392,1357,3460,4530,4600,35,72,126,204,198,540,854,1036,13.5819,36.4136,59.6094,77.7092,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-10.54,-9.2,-6.6,104,268,172,18,52,32,3.92,10.64,6.56,3,5
18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,3.3489,34.5138,44.7984,0,676,1144,624,0,10,0,96,60,0,1.5625,5.575,5.525,0,126.0755,225.2036,423.677,767.2096,1140,2608,2864,1792,17,32,58,100,90,248,340,264,7.0409,17.72,28.7194,32.8564,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-7.88,-6.18,0,112,236,0,20,50,0,3.04,8.08,0,3,6
19.92485,23.908,4.84,0,83,64,1,0,2.5,3,1,0,4,5,1,0,0.96625,1.1023,0.1369,0,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,9.16805,11.954,0,0,50,32,0,0,1.5,0,0,2.5,2.5,0,0,0.5629,0.55115,0,0,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,3.3489,29.6277,36.6,18.666,676,988,988,624,7,4,78,66,96,1.5625,5.725,5.5875,3.85,190.265,365.7434,629.342,709.74,1338,2920,3658,3816,30,58,102,102,160,364,410,478,12.131,29.7322,43.6166,48.6582,0.795,0,0,6,0,0,1,0,0,0.38,0,0,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-5.21,-7.19,-2.88,118,144,80,23,31,8,2.92,4.28,1.92,2,1
18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,3.3489,34.5138,44.7984,0,676,1144,624,0,10,0,96,60,0,1.5625,5.575,5.525,0,126.0755,225.2036,423.677,767.2096,1140,2608,2864,1792,17,32,58,100,90,248,340,264,7.0409,17.72,28.7194,32.8564,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-7.88,-6.18,0,112,236,0,20,50,0,3.04,8.08,0,2,5
19.92485,23.908,4.84,0,83,64,1,0,2.5,3,1,0,4,5,1,0,0.96625,1.1023,0.1369,0,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,9.16805,11.954,0,0,50,32,0,0,1.5,0,0,2.5,2.5,0,0,0.5629,0.55115,0,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,2.4025,25.0945,33.48,0,625,950,1050,0,7,0,78,42,0,1.9321,6.3662,6.1021,0,115.5966,168.181,294.41,581.416,1191,2412,3302,2680,14,26,46,70,72,188,226,150,8.3678,19.4338,29.957,33.511,0.795,0,0,6,0,0,1,0,0,0.38,0,0,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-6.89,-10.75,0,112,133,0,23,35,0,3.76,5.34,0,2,6
18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,2.4025,26.753,42.284,58.9,625,1000,1600,1400,10,16,96,156,192,1.9321,6.3106,10.5918,12.6768,302.8911,645.106,1130.6642,1687.3696,1761,4256,6852,8496,49,104,178,268,282,752,1196,1552,21.0297,54.4784,89.2458,124.2156,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-7.96,-11.78,-13.2,110,186,344,20,34,64,3.8,6.28,13.12,3,5
27.55135,41.106,41.0865,16.83,112,150,60,18,4,6,7,3,13,23,13,3,1.6424,2.5718,1.8361,0.8547,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,6.5025,8.262,3.25125,8.415,36,45,18,9,1,0.5,1.5,1,1.5,2,1.5,0.5929,0.5698,0.29645,0.42735,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,3.3489,34.5138,49.1904,74.2065,676,1144,1638,1612,10,17,96,162,216,1.5625,5.575,9.55,12.3625,287.266,627.1716,1162.694,1529.1146,1748,4412,7052,8296,45,96,168,228,264,700,1122,1368,18.6557,48.6336,80.5664,104.5928,-0.69,0,0.525,-1.5,0,7.5,-0.5,-1.5,0,0.03,0,0.6,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-7.88,-8.58,-9.44,112,197,380,20,33,66,3.04,4.86,11.36,2,5
