name,mad,job_name,alpha,unique_num,metal,smi_num,eqlig,axlig1,axlig2,eq_con,ax_con1,ax_con2,ligcharge,oxstate,spinmult,flag_oct_loose,flag_conv,geo_use,ss_use,ss_label,ss_del,ss_target,ss_actual,flag_oct,flag_list,flag_init,flag_list_init,num_coord_metal,rmsd_max,oct_angle_devi_max,max_del_sig_angle,dist_del_eq,dist_del_all,devi_linear_avrg,devi_linear_max
cr_3_eq_[PH2]-[SH2-]_ax1_[PH2]-[SH2-]_ax2_[PH2]-[SH2-]_ahf_20_4,chargedMono,gen_0_slot_697_0_3_304_304_304_20_4,20,697,cr,0_304_304_304,[PH2]-[SH2-],[PH2]-[SH2-],[PH2]-[SH2-],-1,-1,-1,-6,3,4,0,0,1,0,1,0.191331,3.75,3.941331,0,rmsd_max,1,None,6,lig_mismatch,3.079085899,4.151474634,0.064536326,0.101893111,0,0
undef,rs1,1313_fe_3_eq_3_ax1_9_ax2_16_6,20,1313,fe,fe_water_pyr_carbonyl,water,pyr,carbonyl,-1,-1,-1,0,3,6,1,1,1,1,1,0.017999,8.75,8.767999,1,None,1,None,6,0.031889984,5.536957839,10.86416939,0.100152536,0.383537302,0.939820966,0.939820966
undef,rs1,1308_fe_2_eq_3_ax1_3_ax2_39_1,20,1308,fe,fe_water_water_furan,water,water,furan,-1,-1,-1,0,2,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.049949571,4.926425001,7.036454523,0.01325614,0.022721082,0,0
cr_2_eq_[CH2+]-[NH3-]_ax1_[CH2+]-[NH3-]_ax2_[CH2+]-[NH3-]_ahf_20_5,neutralMono,gen_0_slot_160_0_2_46_46_46_20_5,20,160,cr,0_46_46_46,[CH2+]-[NH3-],[CH2+]-[NH3-],[CH2+]-[NH3-],-1,-1,-1,0,2,5,1,1,1,1,1,0.045644,6.0,6.045644,1,None,1,None,6,0.046343188,7.174462554,11.13726208,0.020418659,0.03671011,0,0
co_2_eq_[OH]-[PH3-]_ax1_[OH]-[PH3-]_ax2_[OH]-[PH3-]_ahf_20_4,chargedMono,gen_0_slot_542_3_2_233_233_233_20_4,20,542,co,3_233_233_233,[OH]-[PH3-],[OH]-[PH3-],[OH]-[PH3-],-1,-1,-1,-6,2,4,0,0,1,0,1,0.20259000000000002,3.75,3.9525900000000003,0,rmsd_max,1,None,6,lig_mismatch,6.973460567,11.02919198,0.051382468,0.325050758,0,0
cr_2_eq_[PH2-]-[N]=[N]-[PH2-]_ax1_[PH2-]-[N]=[N]-[PH2-]_ax2_[PH2-]-[N]=[N]-[PH2-]_ahf_20_5,chargedBi,gen_0_slot_152_0_2_89_89_89_20_5,20,152,cr,0_89_89_89,[PH2-]-[N]=[N]-[PH2-],[PH2-]-[N]=[N]-[PH2-],[PH2-]-[N]=[N]-[PH2-],-1,-1,-1,-12,2,5,1,1,1,1,1,0.021146,6.0,6.021146,1,None,1,None,6,0.178812607,7.40254456,12.17935181,0.001982852,0.00233656,0,0
mn_3_eq_[PH3]_ax1_[PH3]_ax2_[PH3]_ahf_20_1,neutralMono,gen_0_slot_43_1_3_21_21_21_20_1,20,43,mn,1_21_21_21,[PH3],[PH3],[PH3],-1,-1,-1,0,3,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0,5.009304615,6.013489275,0.011824844,0.016338518,0,0
fe_2_eq_[S]_ax1_[S]_ax2_[S]_ahf_20_5,neutralMono,gen_0_slot_68_2_2_28_28_28_20_5,20,68,fe,2_28_28_28,[S],[S],[S],-1,-1,-1,0,2,5,1,1,1,1,0,4.838527,6.0,10.838527000000001,1,None,1,None,6,0,0.009808033,0.018405158,0.146582484,0.46106756,0,0
cr_3_eq_[S]=[PH]_ax1_[S]=[PH]_ax2_[S]=[PH]_ahf_20_4,neutralMono,gen_0_slot_1113_0_3_402_402_402_20_4,20,1113,cr,0_402_402_402,[S]=[PH],[S]=[PH],[S]=[PH],-1,-1,-1,0,3,4,0,0,1,0,0,1.132417,3.75,4.882417,0,num_coord_metal,1,None,4,-1,-1,-1,-1,-1,-1,-1
cr_3_eq_[PH2]-[CH4-]_ax1_[PH2]-[CH4-]_ax2_[PH2]-[CH4-]_ahf_20_4,chargedMono,gen_0_slot_665_0_3_294_294_294_20_4,20,665,cr,0_294_294_294,[PH2]-[CH4-],[PH2]-[CH4-],[PH2]-[CH4-],-1,-1,-1,-6,3,4,0,0,1,0,1,0.203248,3.75,3.9532480000000003,0,rmsd_max,1,None,6,lig_mismatch,2.864592707,5.794738094,0.043009118,0.190011486,0,0
undef,rs1,1481_co_3_eq_9_ax1_3_ax2_3_5,20,1481,co,co_pyr_water_water,pyr,water,water,-1,-1,-1,0,3,5,1,1,1,1,1,0.007320999999999999,6.0,6.007321,1,None,1,None,6,0.01116868,0.717185097,1.078535886,0.044732496,0.08685674,0,0
fe_3_eq_[PH]-[NH]-[NH]-[PH]_ax1_[PH]-[NH]-[NH]-[PH]_ax2_[PH]-[NH]-[NH]-[PH]_ahf_20_2,neutralBi,gen_0_slot_461_2_3_101_101_101_20_2,20,461,fe,2_101_101_101,[PH]-[NH]-[NH]-[PH],[PH]-[NH]-[NH]-[PH],[PH]-[NH]-[NH]-[PH],-1,-1,-1,0,3,2,0,0,1,1,0,2.090383,0.75,2.840383,0,num_coord_metal,1,None,5,-1,-1,-1,-1,-1,-1,-1
cr_3_eq_isothiocyanate_ax1_chloride_ax2_chloride_ahf_20_2,hetann,gen_0_slot_49_0_3_6_0_0_20_2,20,49,cr,0_6_0_0,isothiocyanate,chloride,chloride,-1,-1,-1,0,3,2,1,1,1,1,0,1.010459,0.75,1.760459,1,None,1,None,6,0.103432279,0.382104128,0.552438211,0.004897099,0.357872285,0.056387555,0.088588252
mn_2_eq_[SH]-[PH]-[PH]-[SH]_ax1_[SH]-[PH]-[PH]-[SH]_ax2_[SH]-[PH]-[PH]-[SH]_ahf_20_6,neutralBi,gen_0_slot_594_1_2_134_134_134_20_6,20,594,mn,1_134_134_134,[SH]-[PH]-[PH]-[SH],[SH]-[PH]-[PH]-[SH],[SH]-[PH]-[PH]-[SH],-1,-1,-1,0,2,6,1,1,1,1,1,0.005064,8.75,8.755063999999999,1,None,1,None,6,0.177604819,11.25012739,18.46443872,0.052402902,0.113735418,0,0
fe_3_eq_[CH2]-[N]=[N]-[CH2]_ax1_[CH2]-[N]=[N]-[CH2]_ax2_[CH2]-[N]=[N]-[CH2]_ahf_20_2,neutralBi,gen_0_slot_29_2_3_3_3_3_20_2,20,29,fe,2_3_3_3,[CH2]-[N]=[N]-[CH2],[CH2]-[N]=[N]-[CH2],[CH2]-[N]=[N]-[CH2],-1,-1,-1,0,3,2,0,0,1,1,0,2.4702889999999997,0.75,3.2202889999999997,0,num_coord_metal,1,None,2,-1,-1,-1,-1,-1,-1,-1
undef,rs1,1189_mn_3_eq_9_ax1_3_ax2_39_5,20,1189,mn,mn_pyr_water_furan,pyr,water,furan,-1,-1,-1,0,3,5,0,1,1,1,1,0.031760000000000004,6.0,6.03176,0,num_coord_metal,1,None,5,-1,-1,-1,-1,-1,-1,-1
co_2_eq_[OH2-]-[OH]_ax1_[OH2-]-[OH]_ax2_[OH2-]-[OH]_ahf_20_2,chargedMono,gen_0_slot_494_3_2_217_217_217_20_2,20,494,co,3_217_217_217,[OH2-]-[OH],[OH2-]-[OH],[OH2-]-[OH],-1,-1,-1,-6,2,2,0,0,1,0,0,1.617181,0.75,2.367181,0,rmsd_max,1,None,6,lig_mismatch,6.476678361,8.40826523,0.110158279,0.468990435,0,0
mn_3_eq_[CH2]=[O]_ax1_[CH2]=[O]_ax2_[CH2]=[O]_ahf_20_5,neutralMono,gen_0_slot_219_1_3_68_68_68_20_5,20,219,mn,1_68_68_68,[CH2]=[O],[CH2]=[O],[CH2]=[O],-1,-1,-1,0,3,5,0,0,1,0,0,1.0104540000000002,6.0,7.010453999999999,0,num_coord_metal,1,None,5,-1,-1,-1,-1,-1,-1,-1
co_3_eq_[NH]=[OH-]_ax1_[NH]=[OH-]_ax2_[NH]=[OH-]_ahf_20_5,chargedMono,gen_0_slot_351_3_3_154_154_154_20_5,20,351,co,3_154_154_154,[NH]=[OH-],[NH]=[OH-],[NH]=[OH-],-1,-1,-1,-6,3,5,0,0,1,0,1,0.014643000000000002,6.0,6.014643,0,rmsd_max,1,None,6,lig_mismatch,6.5454339,12.11372452,0.039829509,0.082595319,0,0
fe_3_eq_[N+]-[S]-[S]-[N+]_ax1_[N+]-[S]-[S]-[N+]_ax2_[N+]-[S]-[S]-[N+]_ahf_20_2,chargedBi,gen_0_slot_269_2_3_21_21_21_20_2,20,269,fe,2_21_21_21,[N+]-[S]-[S]-[N+],[N+]-[S]-[S]-[N+],[N+]-[S]-[S]-[N+],-1,-1,-1,12,3,2,0,0,1,1,0,2.013692,0.75,2.763692,0,num_coord_metal,1,None,0,-1,-1,-1,-1,-1,-1,-1
mn_3_eq_[OH]-[O]-[O]-[OH]_ax1_[OH]-[O]-[O]-[OH]_ax2_[OH]-[O]-[O]-[OH]_ahf_20_5,neutralBi,gen_0_slot_315_1_3_69_69_69_20_5,20,315,mn,1_69_69_69,[OH]-[O]-[O]-[OH],[OH]-[O]-[O]-[OH],[OH]-[O]-[O]-[OH],-1,-1,-1,0,3,5,0,0,1,0,1,0.16651300000000002,6.0,6.166513,0,num_coord_metal,1,None,4,-1,-1,-1,-1,-1,-1,-1
co_3_eq_[SH2]_ax1_[SH2]_ax2_[SH2]_ahf_20_1,neutralMono,gen_0_slot_63_3_3_26_26_26_20_1,20,63,co,3_26_26_26,[SH2],[SH2],[SH2],-1,-1,-1,0,3,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0,4.228482142,7.455225788,0.021275088,0.041504912,0,0
fe_2_eq_[S]=[SH-]_ax1_[S]=[SH-]_ax2_[S]=[SH-]_ahf_20_1,chargedMono,gen_0_slot_964_2_2_403_403_403_20_1,20,964,fe,2_403_403_403,[S]=[SH-],[S]=[SH-],[S]=[SH-],-1,-1,-1,-6,2,1,0,0,1,0,1,0.0,0.0,0.0,0,num_coord_metal,1,None,4,-1,-1,-1,-1,-1,-1,-1
cr_2_eq_[OH]-[PH2]_ax1_[OH]-[PH2]_ax2_[OH]-[PH2]_ahf_20_1,neutralMono,gen_0_slot_664_0_2_232_232_232_20_1,20,664,cr,0_232_232_232,[OH]-[PH2],[OH]-[PH2],[OH]-[PH2],-1,-1,-1,0,2,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.019737946,11.42618096,16.55447251,0.032485852,0.143727689,0,0
fe_2_eq_[SH]-[SH]_ax1_[SH]-[SH]_ax2_[SH]-[SH]_ahf_20_1,neutralMono,gen_0_slot_1084_2_2_394_394_394_20_1,20,1084,fe,2_394_394_394,[SH]-[SH],[SH]-[SH],[SH]-[SH],-1,-1,-1,0,2,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.01196261,3.807894637,5.804498763,0.021306753,0.038863941,0,0
undef,rs1,1143_cr_3_eq_39_ax1_16_ax2_39_2,20,1143,cr,cr_furan_carbonyl_furan,furan,carbonyl,furan,-1,-1,-1,0,3,2,1,1,1,1,0,1.521247,0.75,2.2712470000000002,1,None,1,None,6,0.042928275,3.074866951,5.726316494,0.068350054,0.18312016,1.156752898,1.156752898
undef,rs1,1387_fe_3_eq_16_ax1_18_ax2_39_6,20,1387,fe,fe_carbonyl_misc_furan,carbonyl,misc,furan,-1,-1,-1,0,3,6,0,1,1,1,1,0.023231,8.75,8.773231,0,num_coord_metal,1,None,5,-1,-1,-1,-1,-1,-1,-1
undef,rs1,1221_mn_3_eq_16_ax1_9_ax2_9_5,20,1221,mn,mn_carbonyl_pyr_pyr,carbonyl,pyr,pyr,-1,-1,-1,0,3,5,1,1,1,1,0,1.010103,6.0,7.010103,1,None,1,None,6,0.018438105,4.479386764,8.631987765,0.008964549,0.2034483,4.386147911,4.553663297
fe_2_eq_[O-]#[CH]_ax1_[O-]#[CH]_ax2_[O-]#[CH]_ahf_20_1,chargedMono,gen_0_slot_412_2_2_181_181_181_20_1,20,412,fe,2_181_181_181,[O-]#[CH],[O-]#[CH],[O-]#[CH],-1,-1,-1,-6,2,1,0,0,1,0,1,0.0,0.0,0.0,0,max_del_sig_angle; rmsd_max; oct_angle_devi_max,1,None,6,lig_mismatch,40.79639082,147.1366128,0.029081976,0.255091691,0,0
mn_2_eq_[OH-]-[CH2]-[CH2]-[OH-]_ax1_[OH-]-[CH2]-[CH2]-[OH-]_ax2_[OH-]-[CH2]-[CH2]-[OH-]_ahf_20_2,chargedBi,gen_0_slot_66_1_2_55_55_55_20_2,20,66,mn,1_55_55_55,[OH-]-[CH2]-[CH2]-[OH-],[OH-]-[CH2]-[CH2]-[OH-],[OH-]-[CH2]-[CH2]-[OH-],-1,-1,-1,-12,2,2,1,1,1,1,1,0.197931,0.75,0.947931,1,None,1,None,6,0.111424261,9.97432594,18.43963328,0.018975649,0.054892951,0,0
mn_2_eq_[OH]-[NH]-[NH]-[OH]_ax1_[OH]-[NH]-[NH]-[OH]_ax2_[OH]-[NH]-[NH]-[OH]_ahf_20_6,neutralBi,gen_0_slot_306_1_2_68_68_68_20_6,20,306,mn,1_68_68_68,[OH]-[NH]-[NH]-[OH],[OH]-[NH]-[NH]-[OH],[OH]-[NH]-[NH]-[OH],-1,-1,-1,0,2,6,0,1,1,1,1,0.0018510000000000002,8.75,8.751851,0,rmsd_max; oct_angle_devi_max,1,None,6,0.87686752,15.40486748,21.6864313,0.02761669,0.150787712,0,0
mn_2_eq_[CH3]-[NH2]_ax1_[CH3]-[NH2]_ax2_[CH3]-[NH2]_ahf_20_6,neutralMono,gen_0_slot_250_1_2_74_74_74_20_6,20,250,mn,1_74_74_74,[CH3]-[NH2],[CH3]-[NH2],[CH3]-[NH2],-1,-1,-1,0,2,6,0,0,1,0,1,0.015206,8.75,8.765206,0,num_coord_metal,1,None,2,-1,-1,-1,-1,-1,-1,-1
mn_2_eq_ox_ax1_cyanopyridine_ax2_cyanopyridine_ahf_20_2,distrun,gen_0_slot_120_1_2_29_10_10_20_2,20,120,mn,1_29_10_10,ox,cyanopyridine,cyanopyridine,-1,-1,-1,0,2,2,1,1,1,1,1,0.5966020000000001,0.75,1.346602,1,None,1,None,6,0.075514535,3.357114765,8.237882058,0.000361757,0.126843627,0,0
cr_2_eq_ammonia_ax1_pisc_ax2_pisc_ahf_20_5,distrun,gen_0_slot_38_0_2_26_0_0_20_5,20,38,cr,0_26_0_0,ammonia,pisc,pisc,-1,-1,-1,0,2,5,1,1,1,1,1,0.012625,6.0,6.012625,1,None,1,None,6,0.00674724,0.470544059,0.844958756,0.007358753,0.360567646,0.60694283,0.692277607
mn_3_eq_[OH2-]-[NH+]_ax1_[OH2-]-[NH+]_ax2_[OH2-]-[NH+]_ahf_20_1,neutralMono,gen_0_slot_611_1_3_212_212_212_20_1,20,611,mn,1_212_212_212,[OH2-]-[NH+],[OH2-]-[NH+],[OH2-]-[NH+],-1,-1,-1,0,3,1,0,0,1,0,1,0.0,0.0,0.0,0,max_del_sig_angle; rmsd_max; oct_angle_devi_max,1,None,6,lig_mismatch,22.76402329,42.7998473,0.230469808,1.038630641,0,0
fe_2_eq_[S]=[PH2-]_ax1_[S]=[PH2-]_ax2_[S]=[PH2-]_ahf_20_5,chargedMono,gen_0_slot_956_2_2_401_401_401_20_5,20,956,fe,2_401_401_401,[S]=[PH2-],[S]=[PH2-],[S]=[PH2-],-1,-1,-1,-6,2,5,0,0,1,0,1,0.013086000000000002,6.0,6.013086,0,num_coord_metal,1,None,1,-1,-1,-1,-1,-1,-1,-1
cr_3_eq_[CH2]=[PH]_ax1_[CH2]=[PH]_ax2_[CH2]=[PH]_ahf_20_4,neutralMono,gen_0_slot_225_0_3_70_70_70_20_4,20,225,cr,0_70_70_70,[CH2]=[PH],[CH2]=[PH],[CH2]=[PH],-1,-1,-1,0,3,4,0,0,1,0,1,0.48281499999999994,3.75,4.232815,0,num_coord_metal,1,None,4,-1,-1,-1,-1,-1,-1,-1
mn_2_eq_[N+]=[CH3-]_ax1_[N+]=[CH3-]_ax2_[N+]=[CH3-]_ahf_20_2,neutralMono,gen_0_slot_314_1_2_91_91_91_20_2,20,314,mn,1_91_91_91,[N+]=[CH3-],[N+]=[CH3-],[N+]=[CH3-],-1,-1,-1,0,2,2,1,1,1,1,0,5.0421510000000005,0.75,5.7921510000000005,1,None,1,None,6,0.065865776,9.039618588,17.92941775,0.145854916,0.530285733,0,0
undef,rs1,1220_mn_2_eq_16_ax1_9_ax2_9_6,20,1220,mn,mn_carbonyl_pyr_pyr,carbonyl,pyr,pyr,-1,-1,-1,0,2,6,1,1,1,1,1,0.003571,8.75,8.753571,1,None,1,None,6,0.007572866,1.384503043,3.137804762,0.006610566,0.391357596,4.343242121,5.084402174
mn_2_eq_[NH2-]=[CH+]_ax1_[NH2-]=[CH+]_ax2_[NH2-]=[CH+]_ahf_20_6,neutralMono,gen_0_slot_402_1_2_123_123_123_20_6,20,402,mn,1_123_123_123,[NH2-]=[CH+],[NH2-]=[CH+],[NH2-]=[CH+],-1,-1,-1,0,2,6,0,0,1,0,1,0.255931,8.75,9.005931,0,num_coord_metal,1,None,3,-1,-1,-1,-1,-1,-1,-1
cr_2_eq_[O]-[S]-[S]-[O]_ax1_[O]-[S]-[S]-[O]_ax2_[O]-[S]-[S]-[O]_ahf_20_5,neutralBi,gen_0_slot_392_0_2_83_83_83_20_5,20,392,cr,0_83_83_83,[O]-[S]-[S]-[O],[O]-[S]-[S]-[O],[O]-[S]-[S]-[O],-1,-1,-1,0,2,5,1,1,1,1,1,0.47502700000000003,6.0,6.475027,1,None,1,None,6,0.270368692,7.964043868,15.14655096,0.012076209,0.17528188,0,0
co_3_eq_[OH]-[CH2]-[CH2]-[OH]_ax1_[OH]-[CH2]-[CH2]-[OH]_ax2_[OH]-[CH2]-[CH2]-[OH]_ahf_20_5,neutralBi,gen_0_slot_303_3_3_67_67_67_20_5,20,303,co,3_67_67_67,[OH]-[CH2]-[CH2]-[OH],[OH]-[CH2]-[CH2]-[OH],[OH]-[CH2]-[CH2]-[OH],-1,-1,-1,0,3,5,1,1,1,1,1,0.008803,6.0,6.0088029999999995,1,None,1,None,6,0.12185569,10.78530952,19.1503108,0.038995349,0.055097057,0,0
co_3_eq_[OH-]-[S]-[S]-[OH-]_ax1_[OH-]-[S]-[S]-[OH-]_ax2_[OH-]-[S]-[S]-[OH-]_ahf_20_5,chargedBi,gen_0_slot_127_3_3_62_62_62_20_5,20,127,co,3_62_62_62,[OH-]-[S]-[S]-[OH-],[OH-]-[S]-[S]-[OH-],[OH-]-[S]-[S]-[OH-],-1,-1,-1,-12,3,5,0,1,1,1,1,0.009979,6.0,6.009979,0,num_coord_metal,1,None,5,-1,-1,-1,-1,-1,-1,-1
fe_2_eq_[S]-[CH+]-[CH+]-[S]_ax1_[S]-[CH+]-[CH+]-[S]_ax2_[S]-[CH+]-[CH+]-[S]_ahf_20_5,chargedBi,gen_0_slot_364_2_2_137_137_137_20_5,20,364,fe,2_137_137_137,[S]-[CH+]-[CH+]-[S],[S]-[CH+]-[CH+]-[S],[S]-[CH+]-[CH+]-[S],-1,-1,-1,12,2,5,0,0,1,1,0,2.824096,6.0,8.824096,0,num_coord_metal,1,None,0,-1,-1,-1,-1,-1,-1,-1
cr_2_eq_tbuc_ax1_tbuc_ax2_tbuc_ahf_20_5,monoann,gen_0_slot_56_0_2_14_14_14_20_5,20,56,cr,0_14_14_14,tbuc,tbuc,tbuc,-1,-1,-1,0,2,5,1,1,1,1,1,0.019103,6.0,6.019103,1,None,1,None,6,0.068187517,7.172911172,10.138056,0.003837681,0.012513492,0,0
mn_3_eq_[SH2-]-[S+]_ax1_[SH2-]-[S+]_ax2_[SH2-]-[S+]_ahf_20_5,neutralMono,gen_0_slot_1043_1_3_378_378_378_20_5,20,1043,mn,1_378_378_378,[SH2-]-[S+],[SH2-]-[S+],[SH2-]-[S+],-1,-1,-1,0,3,5,0,0,1,1,0,2.957448,6.0,8.957448,0,num_coord_metal,1,None,3,-1,-1,-1,-1,-1,-1,-1
mn_2_eq_[N]-[NH]-[NH]-[N]_ax1_[N]-[NH]-[NH]-[N]_ax2_[N]-[NH]-[NH]-[N]_ahf_20_2,neutralBi,gen_0_slot_250_1_2_45_45_45_20_2,20,250,mn,1_45_45_45,[N]-[NH]-[NH]-[N],[N]-[NH]-[NH]-[N],[N]-[NH]-[NH]-[N],-1,-1,-1,0,2,2,0,1,1,1,0,2.280393,0.75,3.030393,0,dist_del_eq; rmsd_max,1,None,6,lig_mismatch,9.315665631,17.9112954,0.425376771,0.830511115,0,0
fe_3_eq_[SH]-[CH4-]_ax1_[SH]-[CH4-]_ax2_[SH]-[CH4-]_ahf_20_6,chargedMono,gen_0_slot_893_2_3_382_382_382_20_6,20,893,fe,2_382_382_382,[SH]-[CH4-],[SH]-[CH4-],[SH]-[CH4-],-1,-1,-1,-6,3,6,0,0,1,0,1,0.027181999999999998,8.75,8.777182,0,rmsd_max,1,None,6,lig_mismatch,10.17254679,13.15346935,0.16431713,0.401123246,0,0
fe_3_eq_[SH2-]-[NH+]_ax1_[SH2-]-[NH+]_ax2_[SH2-]-[NH+]_ahf_20_6,neutralMono,gen_0_slot_1021_2_3_369_369_369_20_6,20,1021,fe,2_369_369_369,[SH2-]-[NH+],[SH2-]-[NH+],[SH2-]-[NH+],-1,-1,-1,0,3,6,0,0,1,0,1,0.023831,8.75,8.773831,0,num_coord_metal,1,None,2,-1,-1,-1,-1,-1,-1,-1
undef,rs1,1566_co_2_eq_18_ax1_18_ax2_39_2,20,1566,co,co_misc_misc_furan,misc,misc,furan,-1,-1,-1,0,2,2,1,1,1,1,1,0.009216,0.75,0.759216,1,None,1,None,6,0.047157744,2.784446019,6.752315107,0.000387917,0.642975483,0.389509435,0.503363874
cr_3_eq_[PH]=[CH2]_ax1_[PH]=[CH2]_ax2_[PH]=[CH2]_ahf_20_2,neutralMono,gen_0_slot_873_0_3_307_307_307_20_2,20,873,cr,0_307_307_307,[PH]=[CH2],[PH]=[CH2],[PH]=[CH2],-1,-1,-1,0,3,2,1,1,1,1,0,1.9436490000000002,0.75,2.693649,1,None,1,None,6,0.050000108,2.651593604,5.454744706,0.007851239,0.111392342,0,0
cr_2_eq_[PH2]-[CH2]-[CH2]-[PH2]_ax1_[PH2]-[CH2]-[CH2]-[PH2]_ax2_[PH2]-[CH2]-[CH2]-[PH2]_ahf_20_5,neutralBi,gen_0_slot_400_0_2_94_94_94_20_5,20,400,cr,0_94_94_94,[PH2]-[CH2]-[CH2]-[PH2],[PH2]-[CH2]-[CH2]-[PH2],[PH2]-[CH2]-[CH2]-[PH2],-1,-1,-1,0,2,5,1,1,1,1,1,0.043224,6.0,6.0432239999999995,1,None,1,None,6,0.043981289,9.829916225,15.17997293,0.012460649,0.400162476,0,0
fe_2_eq_[SH3-]_ax1_[SH3-]_ax2_[SH3-]_ahf_20_5,chargedMono,gen_0_slot_76_2_2_27_27_27_20_5,20,76,fe,2_27_27_27,[SH3-],[SH3-],[SH3-],-1,-1,-1,-6,2,5,0,0,1,0,1,0.102644,6.0,6.102644000000001,0,num_coord_metal,1,None,2,-1,-1,-1,-1,-1,-1,-1
undef,rs1,1300_fe_2_eq_3_ax1_3_ax2_3_5,20,1300,fe,fe_water_water_water,water,water,water,-1,-1,-1,0,2,5,1,1,1,1,1,0.003522,6.0,6.003522,1,None,1,None,6,0,8.895783625,18.75697115,0.009458548,0.19676034,0,0
co_3_eq_[SH]-[PH3-]_ax1_[SH]-[PH3-]_ax2_[SH]-[PH3-]_ahf_20_5,chargedMono,gen_0_slot_919_3_3_390_390_390_20_5,20,919,co,3_390_390_390,[SH]-[PH3-],[SH]-[PH3-],[SH]-[PH3-],-1,-1,-1,-6,3,5,0,0,1,0,1,0.010333,6.0,6.010333,0,rmsd_max,1,None,6,lig_mismatch,2.415261841,4.154834245,0.01390196,0.099119437,0,0
co_3_eq_[OH-]=[O]_ax1_[OH-]=[O]_ax2_[OH-]=[O]_ahf_20_1,chargedMono,gen_0_slot_455_3_3_198_198_198_20_1,20,455,co,3_198_198_198,[OH-]=[O],[OH-]=[O],[OH-]=[O],-1,-1,-1,-6,3,1,0,1,1,0,1,0.0,0.0,0.0,0,rmsd_max,1,None,6,lig_mismatch,10.53397759,17.8442665,0.119146894,0.319298236,0,0
mn_3_eq_[PH2]-[PH2]_ax1_[PH2]-[PH2]_ax2_[PH2]-[PH2]_ahf_20_1,neutralMono,gen_0_slot_859_1_3_301_301_301_20_1,20,859,mn,1_301_301_301,[PH2]-[PH2],[PH2]-[PH2],[PH2]-[PH2],-1,-1,-1,0,3,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.031294073,4.814942086,7.026765292,0.012503599,0.035899422,0,0
mn_2_eq_mec_ax1_cyanopyridine_ax2_cyanopyridine_ahf_20_6,distrun,gen_0_slot_104_1_2_6_10_10_20_6,20,104,mn,1_6_10_10,mec,cyanopyridine,cyanopyridine,-1,-1,-1,0,2,6,1,1,1,1,1,0.045337,8.75,8.795337,1,None,1,None,6,0.101233726,3.014635236,6.66238253,0.019716148,0.510606329,0,0
undef,rs1,1362_fe_2_eq_16_ax1_3_ax2_9_1,20,1362,fe,fe_carbonyl_water_pyr,carbonyl,water,pyr,-1,-1,-1,0,2,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.008954482,5.193106175,12.62886282,0.009543793,0.185886876,4.746951363,6.41006596
co_2_eq_[O]=[CH2]_ax1_[O]=[CH2]_ax2_[O]=[CH2]_ahf_20_4,neutralMono,gen_0_slot_686_3_2_238_238_238_20_4,20,686,co,3_238_238_238,[O]=[CH2],[O]=[CH2],[O]=[CH2],-1,-1,-1,0,2,4,1,1,1,1,1,0.004842,3.75,3.754842,1,None,1,None,6,0.003932289,1.927036908,2.863367022,0.000371714,0.025566881,0,0
cr_3_eq_[NH-]#[N]_ax1_[NH-]#[N]_ax2_[NH-]#[N]_ahf_20_2,chargedMono,gen_0_slot_233_0_3_115_115_115_20_2,20,233,cr,0_115_115_115,[NH-]#[N],[NH-]#[N],[NH-]#[N],-1,-1,-1,-6,3,2,0,0,1,0,0,1.819805,0.75,2.569805,0,num_coord_metal,1,None,5,-1,-1,-1,-1,-1,-1,-1
fe_3_eq_mebipyridine_ax1_isothiocyanate_ax2_isothiocyanate_ahf_20_6,allhits,gen_0_slot_95_2_3_16_25_25_20_6,20,95,fe,2_16_25_25,mebipyridine,isothiocyanate,isothiocyanate,-1,-1,-1,0,3,6,1,1,1,1,1,0.024865,8.75,8.774865,1,None,1,None,6,0.152986186,8.039655377,18.10185855,0.012181378,0.315667508,1.168750852,1.175522535
fe_2_eq_[CH+]=[OH-]_ax1_[CH+]=[OH-]_ax2_[CH+]=[OH-]_ahf_20_5,neutralMono,gen_0_slot_132_2_2_36_36_36_20_5,20,132,fe,2_36_36_36,[CH+]=[OH-],[CH+]=[OH-],[CH+]=[OH-],-1,-1,-1,0,2,5,0,1,1,1,1,0.055322,6.0,6.055322,0,num_coord_metal,1,None,4,-1,-1,-1,-1,-1,-1,-1
undef,rs1,1147_cr_3_eq_39_ax1_18_ax2_39_2,20,1147,cr,cr_furan_misc_furan,furan,misc,furan,-1,-1,-1,0,3,2,1,1,1,1,0,1.67468,0.75,2.42468,1,None,1,None,6,0.043692803,1.657879667,2.618437477,0.081947397,0.177469759,1.301778275,1.301778275
