ox_3,ox_2,H-L_1,H-L_0,num_d_electron_6,num_d_electron_7,num_d_electron_5,num_d_electron_4,num_d_electron_3,charge_lig,charge_ox,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-0-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-0-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,D_lc-chi-0-ax,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-0-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-I-0-ax,D_lc-I-1-ax,D_lc-I-2-ax,D_lc-I-3-ax,D_lc-T-0-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-0-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-0-eq,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-0-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-I-0-eq,D_lc-I-1-eq,D_lc-I-2-eq,D_lc-I-3-eq,D_lc-T-0-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-0-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
0,1,1,0,1,0,0,0,0,0,2,208.6015,408.0168,707.3188,1110.9776,1544,3392,5274,5712,31,64,110,164,174,460,690,796,14.4887,35.7512,57.923,77.8236,65.9541,139.128,199.54,196.74599999999998,234,516,580,360,11.0,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,18.3361,17.544,0.0,0.0,100,96.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1258,1.1242,0.0,0.0,9.2416,15.504000000000001,28.88,21.128,49.0,84,98.0,56,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,6.5025,8.772,0.0,0.0,36.0,48.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-0.89,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,3.3489,29.7924,43.8468,34.77,676.0,988.0,1456.0,728.0,1.0,6.0,8.0,8.0,36.0,84.0,96.0,96.0,1.5625,5.725,7.5,5.7,0.0,-5.3,-9.32,-4.36,0.0,118.0,152.0,180.0,0.0,0.0,0.0,0.0,0.0,22.0,32.0,32.0,0.0,2.92,4.0,5.44
0,1,1,0,1,0,0,0,0,0,2,184.9335,376.85400000000004,583.1214,1014.5039999999999,1204,2616,3816,3528,31,60,102,168,162,432,678,888,10.9591,28.5588,46.3974,66.1296,30.2641,53.476000000000006,45.496,19.36,88,124,40,4,5.0,8,8,4,16,28,16,4,1.5661,2.8348,1.9684,0.5476,30.2641,53.476000000000006,45.496,19.36,88,124.0,40.0,4.0,5.0,8.0,8.0,4.0,16.0,28.0,16.0,4.0,1.5661,2.8348,1.9684,0.5476,6.5025,13.362,11.22,0.0,36.0,48,12.0,0,1.0,2.0,2.0,0.0,4.0,8.0,4.0,0.0,0.5929,0.8624,0.5698,0.0,6.5025,13.362,11.22,0.0,36.0,48.0,12.0,0.0,1.0,2.0,2.0,0.0,4.0,8.0,4.0,0.0,0.5929,0.8624,0.5698,0.0,0.0,-0.14,0.7,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.42,0.8,0.0,0.0,-0.14,0.7,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.42,0.8,0.0,3.3489,27.999000000000002,57.5352,48.312,676.0,936.0,1248.0,312.0,1.0,6.0,12.0,12.0,36.0,108.0,144.0,72.0,1.5625,5.775,8.4,5.55,0.0,-4.32,-9.48,-4.44,0.0,120.0,264.0,300.0,0.0,0.0,0.0,0.0,0.0,18.0,48.0,60.0,0.0,2.88,8.28,10.56
1,0,0,1,0,0,0,0,1,0,3,369.4402,867.0198,1599.558,2325.8070000000002,1974,5256,9186,11940,61,138,246,366,384,1062,1854,2538,26.0605,70.9818,123.9702,172.875,122.2282,268.82099999999997,406.906,466.2082,466,1080,1420,1318,20.0,42,64,76,106,258,344,330,8.1492,19.8506,27.8752,28.2572,122.2282,268.82099999999997,406.906,466.2082,466,1080.0,1420.0,1318.0,20.0,42.0,64.0,76.0,106.0,258.0,344.0,330.0,8.1492,19.8506,27.8752,28.2572,9.2416,15.504000000000001,29.944000000000003,38.1216,49.0,84,133.0,147,1.0,2.0,4.0,5.0,4.0,12.0,20.0,20.0,0.5625,1.155,2.01,2.2725,9.2416,15.504000000000001,29.944000000000003,38.1216,49.0,84.0,133.0,147.0,1.0,2.0,4.0,5.0,4.0,12.0,20.0,20.0,0.5625,1.155,2.01,2.2725,0.0,0.98,2.31,2.66,0.0,2.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-0.04,0.32,0.72,0.0,0.98,2.31,2.66,0.0,2.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-0.04,0.32,0.72,2.7556,30.2784,50.79600000000001,72.708,576.0,1008.0,1728.0,1872.0,1.0,6.0,12.0,18.0,36.0,108.0,216.0,252.0,1.6129,5.715,11.7348,14.5542,0.0,-8.28,-10.68,-13.92,0.0,102.0,216.0,354.0,0.0,0.0,0.0,0.0,0.0,18.0,36.0,66.0,0.0,3.12,6.0,11.4
1,0,0,1,0,0,1,0,0,0,3,508.2411,1057.9228,1990.3884,2899.73,3460,8320,12058,13848,75,160,286,436,446,1212,2020,2796,32.9775,86.0432,144.431,199.19799999999998,39.9441,75.916,101.288,58.08,90,148,74,12,7.0,12,18,12,30,60,42,12,1.8399,3.9744,3.8998,1.6428,212.502,419.6662,692.5132,842.3242,1302,2920.0,3556.0,3430.0,30.0,62.0,96.0,124.0,158.0,390.0,540.0,594.0,13.8676,33.4222,48.4032,54.6412,9.2416,21.128,20.064,0.0,49.0,56,21.0,0,1.0,3.0,3.0,0.0,9.0,18.0,9.0,0.0,0.5625,1.1325,0.8325,0.0,9.2416,15.504000000000001,29.944000000000003,38.1216,49.0,84.0,133.0,147.0,1.0,2.0,4.0,5.0,4.0,12.0,20.0,20.0,0.5625,1.155,2.01,2.2725,0.0,2.17,2.52,0.0,0.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.74,1.14,0.0,0.0,0.98,2.31,2.66,0.0,2.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-0.04,0.32,0.72,3.3489,33.3792,62.769,77.592,676.0,1092.0,1664.0,1508.0,1.0,6.0,14.0,18.0,36.0,120.0,216.0,204.0,1.5625,5.625,11.475,12.325,0.0,-7.26,-8.68,-9.46,0.0,114.0,300.0,410.0,0.0,0.0,0.0,0.0,0.0,16.0,48.0,74.0,0.0,3.0,8.32,12.64
0,1,0,1,0,0,1,0,0,-6,-4,168.4759,368.70300000000003,763.2539999999999,1174.056,2395,6504,11544,6672,31,66,138,216,204,588,1002,1068,14.1961,41.3622,80.6088,91.734,55.3578,106.905,158.404,158.6008,590,568,588,680,10.0,18,28,30,46,104,100,56,4.088,8.1162,10.1272,8.43,55.3578,106.905,158.404,158.6008,590,568.0,588.0,680.0,10.0,18.0,28.0,30.0,46.0,104.0,100.0,56.0,4.088,8.1162,10.1272,8.43,6.6564,12.255,17.930999999999997,18.0084,256.0,112,128.0,288,1.0,2.0,3.0,3.0,4.0,10.0,12.0,8.0,1.0404,1.1628,1.5402,1.7952,6.6564,12.255,17.930999999999997,18.0084,256.0,112.0,128.0,288.0,1.0,2.0,3.0,3.0,4.0,10.0,12.0,8.0,1.0404,1.1628,1.5402,1.7952,0.0,0.41,0.79,0.76,0.0,25.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.9,1.55,1.3,0.0,0.41,0.79,0.76,0.0,25.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.9,1.55,1.3,2.4025,23.994,44.175,40.92,625.0,2400.0,1050.0,300.0,1.0,6.0,12.0,12.0,36.0,108.0,180.0,72.0,1.9321,8.5068,9.5076,6.1716,0.0,-6.18,-9.9,-7.8,0.0,54.0,258.0,288.0,0.0,0.0,0.0,0.0,0.0,18.0,42.0,60.0,0.0,2.22,9.84,12.24
0,1,1,0,0,1,0,0,0,0,2,158.446,347.8914,693.7289999999999,1071.672,2313,6480,10686,6348,31,66,138,216,204,588,1002,1068,14.3508,40.923,82.0512,93.3012,51.6372,99.495,147.562,148.0162,528,540,556,610,10.0,18,28,30,46,104,100,56,4.2544,8.2986,10.3688,8.7148,51.6372,99.495,147.562,148.0162,528,540.0,556.0,610.0,10.0,18.0,28.0,30.0,46.0,104.0,100.0,56.0,4.2544,8.2986,10.3688,8.7148,4.7961,10.4025,15.2205,14.4321,225.0,105,120.0,255,1.0,2.0,3.0,3.0,4.0,10.0,12.0,8.0,1.1236,1.2084,1.6006,1.9080000000000001,4.7961,10.4025,15.2205,14.4321,225.0,105.0,120.0,255.0,1.0,2.0,3.0,3.0,4.0,10.0,12.0,8.0,1.1236,1.2084,1.6006,1.9080000000000001,0.0,-0.37,-0.38,-0.02,0.0,23.0,37.0,28.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.98,1.67,1.38,0.0,-0.37,-0.38,-0.02,0.0,23.0,37.0,28.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.98,1.67,1.38,3.5344,24.7032,53.58,49.632,729.0,2430.0,1134.0,324.0,1.0,6.0,12.0,12.0,36.0,108.0,180.0,72.0,1.5876,8.0136,8.6184,5.5944,0.0,-1.86,-5.94,-3.84,0.0,72.0,282.0,312.0,0.0,0.0,0.0,0.0,0.0,18.0,42.0,60.0,0.0,1.2,8.28,10.68
1,0,1,0,1,0,0,0,0,-6,-3,119.1676,251.3682,523.8186,924.0048,3441,9270,15330,12960,25,54,114,192,168,504,924,912,16.7136,45.6648,85.4628,110.4096,38.5444,67.3206,77.0884,48.1362,904,1470,1024,570,8.0,14,16,10,30,56,44,34,5.042,9.8792,8.1796,5.3848,38.5444,67.3206,77.0884,48.1362,904,1470.0,1024.0,570.0,8.0,14.0,16.0,10.0,30.0,56.0,44.0,34.0,5.042,9.8792,8.1796,5.3848,4.7961,14.4321,4.7961,4.7961,225.0,255,225.0,225,1.0,3.0,1.0,1.0,9.0,12.0,6.0,9.0,1.1236,1.9080000000000001,1.1236,1.1236,4.7961,14.4321,4.7961,4.7961,225.0,255.0,225.0,225.0,1.0,3.0,1.0,1.0,9.0,12.0,6.0,9.0,1.1236,1.9080000000000001,1.1236,1.1236,0.0,-0.02,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.38,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.38,0.0,0.0,3.5344,24.7032,74.3352,0.0,729.0,2430.0,2754.0,0.0,1.0,6.0,18.0,0.0,36.0,144.0,144.0,0.0,1.5876,8.0136,13.607999999999999,0.0,0.0,-1.86,-5.7,0.0,0.0,72.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,84.0,0.0,0.0,1.2,11.88,0.0
1,0,1,0,0,0,0,1,0,0,3,304.7501,663.7339999999999,1228.5742,1534.9236,1721,4432,6996,8432,49,104,182,236,286,744,1168,1456,20.0585,52.7776,86.4334,111.3596,36.7666,64.668,82.17299999999999,33.66,124,204,120,36,6.0,10,14,6,24,44,26,6,2.1590000000000003,4.0194,3.6722,1.7094,57.2036,118.98299999999999,171.695,126.632,212,456.0,512.0,110.0,9.0,18.0,26.0,22.0,44.0,102.0,122.0,50.0,3.4521,8.085,10.305,5.3206,6.5025,7.752000000000001,6.5025,16.83,36.0,42,36.0,18,1.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,11.8336,17.544,32.68,15.136,64.0,96.0,112.0,16.0,1.0,2.0,4.0,2.0,4.0,12.0,16.0,4.0,0.5329,1.1242,1.6644,0.5402,0.0,-0.49,0.0,1.05,0.0,-1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,0.0,0.0,0.02,0.0,1.2,0.0,1.78,4.26,2.48,0.0,4.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,-0.08,0.64,0.72,2.4025,29.233,41.044,66.805,625.0,1100.0,1550.0,1700.0,1.0,6.0,10.0,18.0,36.0,96.0,168.0,240.0,1.9321,6.1994,10.6474,14.8174,0.0,-9.56,-10.98,-15.2,0.0,106.0,188.0,382.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,68.0,0.0,3.88,6.24,14.36
0,1,1,0,0,0,1,0,0,0,2,157.3141,300.204,473.265,822.15,2209,5904,9294,6924,31,60,102,168,162,432,678,888,14.6953,39.0192,67.1976,88.1328,25.8186,43.245,40.172,19.36,264,234,74,4,5.0,8,8,4,16,28,16,4,2.1272,3.5564,2.4124,0.5476,25.8186,43.245,40.172,19.36,264,234.0,74.0,4.0,5.0,8.0,8.0,4.0,16.0,28.0,16.0,4.0,2.1272,3.5564,2.4124,0.5476,4.7961,10.4025,9.636000000000001,0.0,225.0,105,30.0,0,1.0,2.0,2.0,0.0,4.0,8.0,4.0,0.0,1.1236,1.2084,0.7844,0.0,4.7961,10.4025,9.636000000000001,0.0,225.0,105.0,30.0,0.0,1.0,2.0,2.0,0.0,4.0,8.0,4.0,0.0,1.1236,1.2084,0.7844,0.0,0.0,-0.37,-0.02,0.0,0.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.98,1.38,0.0,0.0,-0.37,-0.02,0.0,0.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.98,1.38,0.0,2.4025,20.367,44.175,40.92,625.0,2250.0,1050.0,300.0,1.0,6.0,12.0,12.0,36.0,108.0,144.0,72.0,1.9321,8.8404,9.5076,6.1716,0.0,-3.84,-9.9,-7.8,0.0,60.0,258.0,288.0,0.0,0.0,0.0,0.0,0.0,18.0,48.0,60.0,0.0,1.98,9.84,12.24
1,0,1,0,0,0,1,0,0,0,3,114.2481,177.6576,344.0064,554.496,1264,2772,3654,2940,13,24,42,60,66,168,192,120,8.3125,18.0,28.125,33.75,18.4832,18.4832,0.0,0.0,98,98,0,0,2.0,2,0,0,2,2,0,0,1.125,1.125,0.0,0.0,18.4832,18.4832,0.0,0.0,98,98.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.125,1.125,0.0,0.0,9.2416,9.2416,0.0,0.0,49.0,49,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5625,0.5625,0.0,0.0,9.2416,9.2416,0.0,0.0,49.0,49.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3489,33.3792,33.3792,0.0,676.0,1092.0,1092.0,0.0,1.0,6.0,6.0,0.0,36.0,72.0,36.0,0.0,1.5625,5.625,5.625,0.0,0.0,-7.26,-7.26,0.0,0.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,0.0,0.0,3.0,3.0,0.0
1,0,0,1,0,0,1,0,0,0,3,190.2471,372.3936,748.9404,1118.88,2428,4392,7296,8328,31,60,102,168,162,432,678,888,13.9657,32.8896,50.2686,77.0196,31.1497,49.4752,49.588,19.36,292,316,64,4,5.0,8,8,4,16,28,16,4,2.0672,3.6566,2.1386,0.5476,31.1497,49.4752,49.588,19.36,292,316.0,64.0,4.0,5.0,8.0,8.0,4.0,16.0,28.0,16.0,4.0,2.0672,3.6566,2.1386,0.5476,11.8336,15.1016,15.136,0.0,64.0,128,16.0,0,1.0,2.0,2.0,0.0,4.0,8.0,4.0,0.0,0.5329,1.0439,0.5402,0.0,11.8336,15.1016,15.136,0.0,64.0,128.0,16.0,0.0,1.0,2.0,2.0,0.0,4.0,8.0,4.0,0.0,0.5329,1.0439,0.5402,0.0,0.0,2.49,2.48,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03,0.72,0.0,0.0,2.49,2.48,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03,0.72,0.0,3.3489,37.7712,48.2022,48.312,676.0,1248.0,2496.0,312.0,1.0,6.0,12.0,12.0,36.0,108.0,144.0,72.0,1.5625,5.475,10.725,5.55,0.0,-9.66,-4.38,-4.44,0.0,108.0,216.0,300.0,0.0,0.0,0.0,0.0,0.0,18.0,48.0,60.0,0.0,3.12,6.42,10.56
0,1,1,0,0,0,1,0,0,0,2,302.8911,645.106,1130.6642,1687.3696,1761,4256,6852,8496,49,104,178,268,282,752,1196,1552,21.0297,54.4784,89.2458,124.2156,18.3361,17.544,0.0,0.0,100,96,0,0,2.0,2,0,0,2,2,0,0,1.1258,1.1242,0.0,0.0,65.9541,139.128,199.54,196.74599999999998,234,516.0,580.0,360.0,11.0,22.0,32.0,34.0,54.0,126.0,152.0,112.0,4.2115,9.9022,12.7216,10.2902,6.5025,8.772,0.0,0.0,36.0,48,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,9.2416,15.504000000000001,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,0.0,-0.89,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,2.4025,26.753,42.284,58.9,625.0,1000.0,1600.0,1400.0,1.0,6.0,10.0,16.0,36.0,96.0,156.0,192.0,1.9321,6.3106,10.5918,12.6768,0.0,-7.96,-11.78,-13.2,0.0,110.0,186.0,344.0,0.0,0.0,0.0,0.0,0.0,20.0,34.0,64.0,0.0,3.8,6.28,13.12
0,1,0,1,0,0,1,0,0,-6,-4,71.1175,108.5364,191.87099999999998,339.01199999999994,3511,7380,11550,14400,13,24,42,60,66,168,192,120,14.9161,30.6552,50.7216,64.872,11.4525,11.3004,0.0,0.0,481,480,0,0,2.0,2,0,0,2,2,0,0,2.164,2.1624,0.0,0.0,11.4525,11.3004,0.0,0.0,481,480.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.164,2.1624,0.0,0.0,4.7961,5.6502,0.0,0.0,225.0,240,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1236,1.0812,0.0,0.0,4.7961,5.6502,0.0,0.0,225.0,240.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1236,1.0812,0.0,0.0,0.0,-0.39,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,-0.39,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.4025,20.367,23.994,0.0,625.0,2250.0,2400.0,0.0,1.0,6.0,6.0,0.0,36.0,72.0,36.0,0.0,1.9321,8.8404,8.5068,0.0,0.0,-3.84,-6.18,0.0,0.0,60.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,0.0,0.0,1.98,2.22,0.0
1,0,0,1,0,0,0,0,1,-6,-3,218.6938,423.19199999999995,946.9608,1211.808,2334,4380,7032,8580,37,72,138,192,210,540,822,1152,14.8375,37.7712,57.1386,84.4788,35.9897,59.1112,84.084,29.04,293,346,84,6,6.0,10,14,6,24,44,26,6,2.2041,4.441,3.2264,0.8214,35.9897,59.1112,84.084,29.04,293,346.0,84.0,6.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.2041,4.441,3.2264,0.8214,11.8336,15.1016,22.704,0.0,64.0,128,24.0,0,1.0,2.0,3.0,0.0,4.0,10.0,6.0,0.0,0.5329,1.0439,0.8103,0.0,11.8336,15.1016,22.704,0.0,64.0,128.0,24.0,0.0,1.0,2.0,3.0,0.0,4.0,10.0,6.0,0.0,0.5329,1.0439,0.8103,0.0,0.0,2.49,3.72,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,0.0,0.0,0.03,1.08,0.0,0.0,2.49,3.72,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,0.0,0.0,0.03,1.08,0.0,2.7556,34.2624,43.7244,65.736,576.0,1152.0,2304.0,432.0,1.0,6.0,12.0,18.0,36.0,108.0,180.0,108.0,1.6129,5.5626,10.8966,8.4582,0.0,-10.68,-6.42,-9.72,0.0,96.0,192.0,414.0,0.0,0.0,0.0,0.0,0.0,18.0,42.0,90.0,0.0,3.24,6.66,16.2
0,1,0,1,0,0,1,0,0,0,2,186.9337,415.9968,829.2912,1255.1568,1315,3546,5256,3666,25,54,102,162,156,450,774,774,10.1473,28.6926,51.1398,57.693000000000005,61.5104,117.3376,125.6064,109.7312,230,382,312,194,8.0,14,16,16,30,62,56,34,2.7384,5.5054,5.4904,4.0776,61.5104,117.3376,125.6064,109.7312,230,382.0,312.0,194.0,8.0,14.0,16.0,16.0,30.0,62.0,56.0,34.0,2.7384,5.5054,5.4904,4.0776,11.8336,18.0256,18.0256,19.4016,64.0,64,64.0,72,1.0,2.0,2.0,2.0,4.0,8.0,8.0,6.0,0.5329,0.8176,0.8176,0.8029999999999999,11.8336,18.0256,18.0256,19.4016,64.0,64.0,64.0,72.0,1.0,2.0,2.0,2.0,4.0,8.0,8.0,6.0,0.5329,0.8176,0.8176,0.8029999999999999,0.0,1.64,1.64,1.24,0.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.34,0.34,0.36,0.0,1.64,1.64,1.24,0.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.34,0.34,0.36,2.4025,31.991999999999997,48.732,20.46,625.0,1200.0,1200.0,150.0,1.0,6.0,12.0,6.0,36.0,108.0,144.0,36.0,1.9321,6.0882,9.3408,3.0858,0.0,-11.34,-12.84,-3.9,0.0,102.0,252.0,144.0,0.0,0.0,0.0,0.0,0.0,18.0,48.0,30.0,0.0,3.96,9.96,6.12
0,1,0,1,0,1,0,0,0,4,6,453.2918,918.9284,1719.7674,2341.7156,3653,8368,11884,13328,61,132,234,336,366,980,1604,2076,30.694000000000003,77.4256,129.4358,172.03599999999997,18.3361,17.544,0.0,0.0,100,96,0,0,2.0,2,0,0,2,2,0,0,1.1258,1.1242,0.0,0.0,206.5426,409.4714,684.6292,774.1602,1362,3008.0,3548.0,3398.0,28.0,58.0,92.0,112.0,150.0,366.0,500.0,542.0,13.4274,31.8682,46.5288,50.976000000000006,6.5025,8.772,0.0,0.0,36.0,48,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,9.2416,15.504000000000001,29.944000000000003,38.1216,49.0,84.0,133.0,147.0,1.0,2.0,4.0,5.0,4.0,12.0,20.0,20.0,0.5625,1.155,2.01,2.2725,0.0,-0.89,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.98,2.31,2.66,0.0,2.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-0.04,0.32,0.72,3.5344,32.4488,51.2864,54.896,729.0,1080.0,1728.0,1404.0,1.0,6.0,10.0,12.0,36.0,96.0,156.0,168.0,1.5876,5.7204,9.6012,9.6264,0.0,-5.98,-8.48,-6.64,0.0,122.0,206.0,272.0,0.0,0.0,0.0,0.0,0.0,20.0,34.0,44.0,0.0,3.02,4.98,7.48
