"alpha","misc.dent.ax","misc.dent.eq","f.chi.0.ax","f.chi.1.ax","f.chi.2.ax","f.chi.3.ax","f.Z.0.ax","f.Z.1.ax","f.Z.2.ax","f.Z.3.ax","f.I.0.ax","f.I.1.ax","f.I.2.ax","f.I.3.ax","f.T.0.ax","f.T.1.ax","f.T.2.ax","f.T.3.ax","f.S.0.ax","f.S.1.ax","f.S.2.ax","f.S.3.ax","f.chi.0.eq","f.chi.1.eq","f.chi.2.eq","f.chi.3.eq","f.Z.0.eq","f.Z.1.eq","f.Z.2.eq","f.Z.3.eq","f.I.0.eq","f.I.1.eq","f.I.2.eq","f.I.3.eq","f.T.0.eq","f.T.1.eq","f.T.2.eq","f.T.3.eq","f.S.0.eq","f.S.1.eq","f.S.2.eq","f.S.3.eq","lc.chi.0.ax","lc.chi.1.ax","lc.chi.2.ax","lc.chi.3.ax","lc.Z.0.ax","lc.Z.1.ax","lc.Z.2.ax","lc.Z.3.ax","lc.I.1.ax","lc.I.2.ax","lc.I.3.ax","lc.T.0.ax","lc.T.1.ax","lc.T.2.ax","lc.T.3.ax","lc.S.0.ax","lc.S.1.ax","lc.S.2.ax","lc.S.3.ax","lc.chi.0.eq","lc.chi.1.eq","lc.chi.2.eq","lc.chi.3.eq","lc.Z.0.eq","lc.Z.1.eq","lc.Z.2.eq","lc.Z.3.eq","lc.I.1.eq","lc.I.2.eq","lc.I.3.eq","lc.T.0.eq","lc.T.1.eq","lc.T.2.eq","lc.T.3.eq","lc.S.0.eq","lc.S.1.eq","lc.S.2.eq","lc.S.3.eq","mc.chi.0.all","mc.chi.1.all","mc.chi.2.all","mc.chi.3.all","mc.Z.0.all","mc.Z.1.all","mc.Z.2.all","mc.Z.3.all","mc.I.2.all","mc.I.3.all","mc.T.1.all","mc.T.2.all","mc.T.3.all","mc.S.0.all","mc.S.1.all","mc.S.2.all","mc.S.3.all","f.chi.0.all","f.chi.1.all","f.chi.2.all","f.chi.3.all","f.Z.0.all","f.Z.1.all","f.Z.2.all","f.Z.3.all","f.I.0.all","f.I.1.all","f.I.2.all","f.I.3.all","f.T.0.all","f.T.1.all","f.T.2.all","f.T.3.all","f.S.0.all","f.S.1.all","f.S.2.all","f.S.3.all","D_lc.chi.1.ax","D_lc.chi.2.ax","D_lc.chi.3.ax","D_lc.Z.1.ax","D_lc.Z.2.ax","D_lc.Z.3.ax","D_lc.T.1.ax","D_lc.T.2.ax","D_lc.T.3.ax","D_lc.S.1.ax","D_lc.S.2.ax","D_lc.S.3.ax","D_lc.chi.1.eq","D_lc.chi.2.eq","D_lc.chi.3.eq","D_lc.Z.1.eq","D_lc.Z.2.eq","D_lc.Z.3.eq","D_lc.T.1.eq","D_lc.T.2.eq","D_lc.T.3.eq","D_lc.S.1.eq","D_lc.S.2.eq","D_lc.S.3.eq","D_mc.chi.1.all","D_mc.chi.2.all","D_mc.chi.3.all","D_mc.Z.1.all","D_mc.Z.2.all","D_mc.Z.3.all","D_mc.T.1.all","D_mc.T.2.all","D_mc.T.3.all","D_mc.S.1.all","D_mc.S.2.all","D_mc.S.3.all"
0.2,2,2,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,3.6481,34.8384,79.647,50.424,784,1176,1344,336,18,12,144,216,72,1.4641,5.445,10.9626,5.3724,214.2727,496.8678,1075.518,1919.136,1318,3384,5142,3912,37,78,174,312,252,768,1416,1656,11.6821,34.875,69.351,95.1192,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,-6.78,-7.32,-3.48,126,456,324,12,72,60,2.76,12.72,10.08
0.25,2,2,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,3.6481,34.8384,79.647,50.424,784,1176,1344,336,18,12,144,216,72,1.4641,5.445,10.9626,5.3724,214.2727,496.8678,1075.518,1919.136,1318,3384,5142,3912,37,78,174,312,252,768,1416,1656,11.6821,34.875,69.351,95.1192,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,-6.78,-7.32,-3.48,126,456,324,12,72,60,2.76,12.72,10.08
0.25,1,1,143.6891,306.918,503.943,661.325,458,1044,1470,1580,25,50,86,112,136,340,492,556,8.8641,21.5754,32.2478,40.4656,143.6891,306.918,503.943,661.325,458,1044,1470,1580,25,50,86,112,136,340,492,556,8.8641,21.5754,32.2478,40.4656,6.5025,7.752,6.5025,13.005,36,42,36,72,1,1,2,1,2,3,6,0.5929,0.5775,0.5929,1.1858,6.5025,7.752,6.5025,13.005,36,42,36,72,1,1,2,1,2,3,6,0.5929,0.5775,0.5929,1.1858,3.6481,29.223,34.8384,29.223,784,1008,1176,1008,6,6,72,72,108,1.4641,5.5902,5.445,5.5902,865.7827,1899.954,3288.4098,4491.516,3532,8280,12252,14016,151,312,558,744,870,2208,3252,3864,54.6487,140.6328,222.1638,288.624,-0.49,0,0,-1,0,0,-1,-2,-4,0.02,0,0,-0.49,0,0,-1,0,0,-1,-2,-4,0.02,0,0,-3.84,-6.78,-3.84,132,126,132,24,24,18,2.64,2.76,2.64
0.15,1,2,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,135.2332,307.836,484.936,583.6942,538,1296,1852,1936,22,48,76,94,124,312,452,476,9.335,23.408,34.99,38.5774,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,9.2416,15.504,29.944,39.1856,49,84,133,182,2,4,5,4,12,20,24,0.5625,1.155,2.01,2.5725,2.7556,28.6516,43.9568,48.472,576,960,1488,1248,10,12,96,156,168,1.6129,5.7658,9.7282,9.7028,304.7102,703.9832,1305.7218,1924.3996,1822,4680,8012,9956,49,112,202,300,314,872,1508,1960,22.5937,60.6576,106.6122,147.6932,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,0.98,2.31,2.31,2,9,9,-2,-2,-2,-0.04,0.32,0.32,-7.3,-9.88,-9.28,104,178,236,20,34,44,3.08,5.04,7.6
0.2,1,1,143.6891,306.918,503.943,661.325,458,1044,1470,1580,25,50,86,112,136,340,492,556,8.8641,21.5754,32.2478,40.4656,143.6891,306.918,503.943,661.325,458,1044,1470,1580,25,50,86,112,136,340,492,556,8.8641,21.5754,32.2478,40.4656,6.5025,7.752,6.5025,13.005,36,42,36,72,1,1,2,1,2,3,6,0.5929,0.5775,0.5929,1.1858,6.5025,7.752,6.5025,13.005,36,42,36,72,1,1,2,1,2,3,6,0.5929,0.5775,0.5929,1.1858,3.6481,29.223,34.8384,29.223,784,1008,1176,1008,6,6,72,72,108,1.4641,5.5902,5.445,5.5902,865.7827,1899.954,3288.4098,4491.516,3532,8280,12252,14016,151,312,558,744,870,2208,3252,3864,54.6487,140.6328,222.1638,288.624,-0.49,0,0,-1,0,0,-1,-2,-4,0.02,0,0,-0.49,0,0,-1,0,0,-1,-2,-4,0.02,0,0,-3.84,-6.78,-3.84,132,126,132,24,24,18,2.64,2.76,2.64
0.2,1,1,23.7616,40.128,29.04,0,52,42,6,0,4,6,6,0,12,18,6,0,0.9732,1.665,0.8214,0,23.7616,40.128,29.04,0,52,42,6,0,4,6,6,0,12,18,6,0,0.9732,1.665,0.8214,0,9.2416,20.064,0,0,49,21,0,0,3,0,0,9,9,0,0,0.5625,0.8325,0,0,9.2416,20.064,0,0,49,21,0,0,3,0,0,9,9,0,0,0.5625,0.8325,0,0,3.6481,34.8384,75.636,0,784,1176,504,0,18,0,144,108,0,1.4641,5.445,8.0586,0,146.2177,310.4448,602.76,1203.84,1096,2604,2514,1260,25,48,102,180,150,432,732,720,7.3033,20.88,37.9206,49.95,2.52,0,0,18,0,0,6,0,0,1.14,0,0,2.52,0,0,18,0,0,6,0,0,1.14,0,0,-6.78,-5.22,0,126,486,0,12,90,0,2.76,15.12,0
0.25,1,1,23.7616,40.128,29.04,0,52,42,6,0,4,6,6,0,12,18,6,0,0.9732,1.665,0.8214,0,23.7616,40.128,29.04,0,52,42,6,0,4,6,6,0,12,18,6,0,0.9732,1.665,0.8214,0,9.2416,20.064,0,0,49,21,0,0,3,0,0,9,9,0,0,0.5625,0.8325,0,0,9.2416,20.064,0,0,49,21,0,0,3,0,0,9,9,0,0,0.5625,0.8325,0,0,3.6481,34.8384,75.636,0,784,1176,504,0,18,0,144,108,0,1.4641,5.445,8.0586,0,146.2177,310.4448,602.76,1203.84,1096,2604,2514,1260,25,48,102,180,150,432,732,720,7.3033,20.88,37.9206,49.95,2.52,0,0,18,0,0,6,0,0,1.14,0,0,2.52,0,0,18,0,0,6,0,0,1.14,0,0,-6.78,-5.22,0,126,486,0,12,90,0,2.76,15.12,0
0.25,1,1,23.7616,40.128,29.04,0,52,42,6,0,4,6,6,0,12,18,6,0,0.9732,1.665,0.8214,0,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,9.2416,20.064,0,0,49,21,0,0,3,0,0,9,9,0,0,0.5625,0.8325,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,2.7556,27.0248,42.0976,0,576,912,816,0,10,0,96,60,0,1.6129,5.8166,6.6294,0,113.2552,196.3216,362.8204,683.4496,1020,2244,2846,2164,17,32,62,100,94,256,340,256,8.1809,19.5832,32.3814,39.8652,2.52,0,0,18,0,0,6,0,0,1.14,0,0,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-6.32,-8.76,0,106,206,0,20,50,0,3.04,7.48,0
0,1,1,143.6891,306.918,503.943,661.325,458,1044,1470,1580,25,50,86,112,136,340,492,556,8.8641,21.5754,32.2478,40.4656,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,6.5025,7.752,6.5025,13.005,36,42,36,72,1,1,2,1,2,3,6,0.5929,0.5775,0.5929,1.1858,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,2.7556,25.398,32.9344,8.466,576,864,1104,288,6,2,72,48,36,1.6129,5.8674,5.6134,1.9558,363.4782,734.808,1268.8298,1845.502,1892,4200,6228,6496,59,120,214,288,334,848,1212,1368,23.8443,59.3824,93.5094,118.8768,-0.49,0,0,-1,0,0,-1,-2,-4,0.02,0,0,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-5.34,-9.88,-1.78,108,98,36,24,28,6,3,3.2,1
0.05,1,1,143.6891,306.918,503.943,661.325,458,1044,1470,1580,25,50,86,112,136,340,492,556,8.8641,21.5754,32.2478,40.4656,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,6.5025,7.752,6.5025,13.005,36,42,36,72,1,1,2,1,2,3,6,0.5929,0.5775,0.5929,1.1858,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,2.7556,25.398,32.9344,8.466,576,864,1104,288,6,2,72,48,36,1.6129,5.8674,5.6134,1.9558,363.4782,734.808,1268.8298,1845.502,1892,4200,6228,6496,59,120,214,288,334,848,1212,1368,23.8443,59.3824,93.5094,118.8768,-0.49,0,0,-1,0,0,-1,-2,-4,0.02,0,0,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-5.34,-9.88,-1.78,108,98,36,24,28,6,3,3.2,1
0.15,1,1,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,23.7616,40.128,29.04,0,52,42,6,0,4,6,6,0,12,18,6,0,0.9732,1.665,0.8214,0,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,9.2416,20.064,0,0,49,21,0,0,3,0,0,9,9,0,0,0.5625,0.8325,0,0,3.5344,35.7952,66.176,0,729,1188,432,0,16,0,132,96,0,1.5876,5.6196,7.4592,0,141.608,292.6464,569.76,1119.36,1069,2608,2504,1176,23,44,90,160,134,384,622,584,7.0938,20.06,35.3274,43.9856,2.48,0,0,14,0,0,2,0,0,0.72,0,0,2.52,0,0,18,0,0,6,0,0,1.14,0,0,-7.76,-5.12,0,118,416,0,14,80,0,3.1,14.24,0
0.1,1,1,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,23.7616,40.128,29.04,0,52,42,6,0,4,6,6,0,12,18,6,0,0.9732,1.665,0.8214,0,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,9.2416,20.064,0,0,49,21,0,0,3,0,0,9,9,0,0,0.5625,0.8325,0,0,3.5344,35.7952,66.176,0,729,1188,432,0,16,0,132,96,0,1.5876,5.6196,7.4592,0,141.608,292.6464,569.76,1119.36,1069,2608,2504,1176,23,44,90,160,134,384,622,584,7.0938,20.06,35.3274,43.9856,2.48,0,0,14,0,0,2,0,0,0.72,0,0,2.52,0,0,18,0,0,6,0,0,1.14,0,0,-7.76,-5.12,0,118,416,0,14,80,0,3.1,14.24,0
0.2,2,2,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,3.6481,39.4224,29.223,39.4224,784,1344,1008,1344,6,6,72,108,36,1.4641,5.2998,5.5902,5.2998,184.6663,328.3878,765.9852,712.9056,1768,4056,5856,6144,19,42,78,78,120,306,468,390,11.4163,27.6474,47.0526,47.1726,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,-9.18,-3.84,-9.18,120,132,120,24,18,30,2.88,2.64,2.88
0.15,2,2,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,3.5344,38.8032,28.764,38.8032,729,1296,972,1296,6,6,72,108,36,1.5876,5.5188,5.8212,5.5188,184.5526,327.1494,765.0672,711.6672,1713,3960,5784,6048,19,42,78,78,120,306,468,390,11.5398,28.0854,47.5146,47.6106,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,-9.36,-4.02,-9.36,114,126,114,24,18,30,3.18,2.94,3.18
0.25,2,2,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,3.6481,39.4224,29.223,39.4224,784,1344,1008,1344,6,6,72,108,36,1.4641,5.2998,5.5902,5.2998,184.6663,328.3878,765.9852,712.9056,1768,4056,5856,6144,19,42,78,78,120,306,468,390,11.4163,27.6474,47.0526,47.1726,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,-9.18,-3.84,-9.18,120,132,120,24,18,30,2.88,2.64,2.88
0.1,2,2,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,3.5344,38.8032,28.764,38.8032,729,1296,972,1296,6,6,72,108,36,1.5876,5.5188,5.8212,5.5188,184.5526,327.1494,765.0672,711.6672,1713,3960,5784,6048,19,42,78,78,120,306,468,390,11.5398,28.0854,47.5146,47.6106,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,-9.36,-4.02,-9.36,114,126,114,24,18,30,3.18,2.94,3.18
0.1,1,1,23.7616,40.128,29.04,0,52,42,6,0,4,6,6,0,12,18,6,0,0.9732,1.665,0.8214,0,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,9.2416,20.064,0,0,49,21,0,0,3,0,0,9,9,0,0,0.5625,0.8325,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,3.5344,30.6064,47.6768,0,729,1026,918,0,10,0,96,60,0,1.5876,5.7708,6.5772,0,114.034,203.4848,373.9788,683.4496,1173,2472,3050,2164,17,32,62,100,94,256,340,256,8.1556,19.4916,32.277,39.8652,2.52,0,0,18,0,0,6,0,0,1.14,0,0,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-5,-6.56,0,124,236,0,20,50,0,2.98,7.38,0
0.15,1,1,23.7616,40.128,29.04,0,52,42,6,0,4,6,6,0,12,18,6,0,0.9732,1.665,0.8214,0,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,9.2416,20.064,0,0,49,21,0,0,3,0,0,9,9,0,0,0.5625,0.8325,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,3.5344,30.6064,47.6768,0,729,1026,918,0,10,0,96,60,0,1.5876,5.7708,6.5772,0,114.034,203.4848,373.9788,683.4496,1173,2472,3050,2164,17,32,62,100,94,256,340,256,8.1556,19.4916,32.277,39.8652,2.52,0,0,18,0,0,6,0,0,1.14,0,0,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-5,-6.56,0,124,236,0,20,50,0,2.98,7.38,0
0.3,1,1,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,2.4025,28.272,23.715,23.994,625,1050,900,2400,6,6,72,72,36,1.9321,6.255,6.4218,8.5068,136.8055,228.516,418.7964,513.108,2671,3756,4614,7320,19,36,54,72,90,216,288,312,15.1069,28.8648,38.8986,51.6636,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-8.94,-6,-6.18,108,114,54,24,24,30,3.84,3.72,2.22
0.05,2,2,94.8997,176.868,289.151,324.658,316,576,734,616,15,28,48,48,76,172,188,160,5.1255,11.55,15.6688,15.72,94.8997,176.868,289.151,324.658,316,576,734,616,15,28,48,48,76,172,188,160,5.1255,11.55,15.6688,15.72,11.8336,8.772,17.544,46.612,64,48,96,88,1,2,6,1,3,8,8,0.5329,0.5621,1.1242,1.9126,11.8336,8.772,17.544,46.612,64,48,96,88,1,2,6,1,3,8,8,0.5329,0.5621,1.1242,1.9126,3.3489,37.7712,27.999,41.9985,676,1248,936,1404,6,9,72,108,216,1.5625,5.475,5.775,8.6625,288.048,606.1464,1278.459,1479.027,1624,4224,5994,6960,46,96,186,210,282,696,996,1296,16.939,45.6,74.5434,91.4658,0.89,1.78,7.09,2,4,37,-2,-6,-2,-0.04,-0.08,1.76,0.89,1.78,7.09,2,4,37,-2,-6,-2,-0.04,-0.08,1.76,-9.66,-4.32,-6.48,108,120,180,24,18,18,3.12,2.88,4.32
0.3,1,2,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,135.2332,307.836,484.936,583.6942,538,1296,1852,1936,22,48,76,94,124,312,452,476,9.335,23.408,34.99,38.5774,6.6564,6.579,7.8432,0,256,96,112,0,1,1,0,1,2,1,0,1.0404,0.7854,0.765,0,9.2416,15.504,29.944,39.1856,49,84,133,182,2,4,5,4,12,20,24,0.5625,1.155,2.01,2.5725,2.7556,28.7512,42.33,58.5648,576,1440,1440,1584,10,14,96,168,180,1.6129,6.4008,9.779,11.6078,318.023,730.4984,1335.608,1918.5076,2334,6024,9924,12652,51,116,206,304,322,888,1540,2040,24.6745,65.0692,113.6688,158.7348,0.03,-0.46,0,10,9,0,-1,0,0,0.25,0.27,0,0.98,2.31,2.31,2,9,9,-2,-2,-2,-0.04,0.32,0.32,-7.36,-8.9,-12.04,84,180,270,20,32,54,2.58,5,8.64
0.15,1,2,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,3.3489,31.5858,63.4644,32.208,676,1040,1248,208,14,8,120,156,48,1.5625,5.675,9.375,3.7,180.4375,383.0536,800.849,1424.5296,1232,2960,4484,3536,29,60,130,228,190,568,976,984,10.6261,29.5884,56.293,75.1412,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,-6.28,-9.06,-2.96,116,316,200,16,58,40,2.96,10,7.04
0.3,1,2,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,94.8997,176.868,289.151,324.658,316,576,734,616,15,28,48,48,76,172,188,160,5.1255,11.55,15.6688,15.72,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,11.8336,8.772,17.544,46.612,64,48,96,88,1,2,6,1,3,8,8,0.5329,0.5621,1.1242,1.9126,3.6481,36.0226,31.0948,29.223,784,1232,1064,1008,6,6,72,84,144,1.4641,5.3966,5.5418,5.5902,224.9357,456.7892,935.8518,1150.4836,1586,3784,5204,5656,35,72,138,160,210,520,728,904,14.0259,36.2032,58.9954,72.1704,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,0.89,1.78,7.09,2,4,37,-2,-6,-2,-0.04,-0.08,1.76,-7.4,-4.82,-3.84,124,130,132,24,22,12,2.8,2.68,2.64
0.15,2,2,94.8997,176.868,289.151,324.658,316,576,734,616,15,28,48,48,76,172,188,160,5.1255,11.55,15.6688,15.72,94.8997,176.868,289.151,324.658,316,576,734,616,15,28,48,48,76,172,188,160,5.1255,11.55,15.6688,15.72,11.8336,8.772,17.544,46.612,64,48,96,88,1,2,6,1,3,8,8,0.5329,0.5621,1.1242,1.9126,11.8336,8.772,17.544,46.612,64,48,96,88,1,2,6,1,3,8,8,0.5329,0.5621,1.1242,1.9126,2.4025,31.992,23.715,35.5725,625,1200,900,1350,6,9,72,108,216,1.9321,6.0882,6.4218,9.6327,287.1016,594.588,1269.891,1466.175,1573,4128,5922,6852,46,96,186,210,282,696,996,1296,17.3086,46.8264,75.837,93.4062,0.89,1.78,7.09,2,4,37,-2,-6,-2,-0.04,-0.08,1.76,0.89,1.78,7.09,2,4,37,-2,-6,-2,-0.04,-0.08,1.76,-11.34,-6,-9,102,114,171,24,18,18,3.96,3.72,5.58
0.1,2,2,94.8997,176.868,289.151,324.658,316,576,734,616,15,28,48,48,76,172,188,160,5.1255,11.55,15.6688,15.72,94.8997,176.868,289.151,324.658,316,576,734,616,15,28,48,48,76,172,188,160,5.1255,11.55,15.6688,15.72,11.8336,8.772,17.544,46.612,64,48,96,88,1,2,6,1,3,8,8,0.5329,0.5621,1.1242,1.9126,11.8336,8.772,17.544,46.612,64,48,96,88,1,2,6,1,3,8,8,0.5329,0.5621,1.1242,1.9126,2.4025,31.992,23.715,35.5725,625,1200,900,1350,6,9,72,108,216,1.9321,6.0882,6.4218,9.6327,287.1016,594.588,1269.891,1466.175,1573,4128,5922,6852,46,96,186,210,282,696,996,1296,17.3086,46.8264,75.837,93.4062,0.89,1.78,7.09,2,4,37,-2,-6,-2,-0.04,-0.08,1.76,0.89,1.78,7.09,2,4,37,-2,-6,-2,-0.04,-0.08,1.76,-11.34,-6,-9,102,114,171,24,18,18,3.96,3.72,5.58
0.3,2,2,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,3.5344,34.2912,78.396,49.632,729,1134,1296,324,18,12,144,216,72,1.5876,5.67,11.4156,5.5944,214.159,495.7734,1073.016,1917.552,1263,3300,5046,3888,37,78,174,312,252,768,1416,1656,11.8056,35.325,70.257,95.5632,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,-6.96,-7.86,-3.84,120,438,312,12,72,60,3.06,13.62,10.68
