"alpha","misc.dent.ax","misc.dent.eq","f.chi.0.ax","f.chi.1.ax","f.chi.2.ax","f.chi.3.ax","f.Z.0.ax","f.Z.1.ax","f.Z.2.ax","f.Z.3.ax","f.I.0.ax","f.I.1.ax","f.I.2.ax","f.I.3.ax","f.T.0.ax","f.T.1.ax","f.T.2.ax","f.T.3.ax","f.S.0.ax","f.S.1.ax","f.S.2.ax","f.S.3.ax","f.chi.0.eq","f.chi.1.eq","f.chi.2.eq","f.chi.3.eq","f.Z.0.eq","f.Z.1.eq","f.Z.2.eq","f.Z.3.eq","f.I.0.eq","f.I.1.eq","f.I.2.eq","f.I.3.eq","f.T.0.eq","f.T.1.eq","f.T.2.eq","f.T.3.eq","f.S.0.eq","f.S.1.eq","f.S.2.eq","f.S.3.eq","lc.chi.0.ax","lc.chi.1.ax","lc.chi.2.ax","lc.chi.3.ax","lc.Z.0.ax","lc.Z.1.ax","lc.Z.2.ax","lc.Z.3.ax","lc.I.1.ax","lc.I.2.ax","lc.I.3.ax","lc.T.0.ax","lc.T.1.ax","lc.T.2.ax","lc.T.3.ax","lc.S.0.ax","lc.S.1.ax","lc.S.2.ax","lc.S.3.ax","lc.chi.0.eq","lc.chi.1.eq","lc.chi.2.eq","lc.chi.3.eq","lc.Z.0.eq","lc.Z.1.eq","lc.Z.2.eq","lc.Z.3.eq","lc.I.1.eq","lc.I.2.eq","lc.I.3.eq","lc.T.0.eq","lc.T.1.eq","lc.T.2.eq","lc.T.3.eq","lc.S.0.eq","lc.S.1.eq","lc.S.2.eq","lc.S.3.eq","mc.chi.0.all","mc.chi.1.all","mc.chi.2.all","mc.chi.3.all","mc.Z.0.all","mc.Z.1.all","mc.Z.2.all","mc.Z.3.all","mc.I.2.all","mc.I.3.all","mc.T.1.all","mc.T.2.all","mc.T.3.all","mc.S.0.all","mc.S.1.all","mc.S.2.all","mc.S.3.all","f.chi.0.all","f.chi.1.all","f.chi.2.all","f.chi.3.all","f.Z.0.all","f.Z.1.all","f.Z.2.all","f.Z.3.all","f.I.0.all","f.I.1.all","f.I.2.all","f.I.3.all","f.T.0.all","f.T.1.all","f.T.2.all","f.T.3.all","f.S.0.all","f.S.1.all","f.S.2.all","f.S.3.all","D_lc.chi.1.ax","D_lc.chi.2.ax","D_lc.chi.3.ax","D_lc.Z.1.ax","D_lc.Z.2.ax","D_lc.Z.3.ax","D_lc.T.1.ax","D_lc.T.2.ax","D_lc.T.3.ax","D_lc.S.1.ax","D_lc.S.2.ax","D_lc.S.3.ax","D_lc.chi.1.eq","D_lc.chi.2.eq","D_lc.chi.3.eq","D_lc.Z.1.eq","D_lc.Z.2.eq","D_lc.Z.3.eq","D_lc.T.1.eq","D_lc.T.2.eq","D_lc.T.3.eq","D_lc.S.1.eq","D_lc.S.2.eq","D_lc.S.3.eq","D_mc.chi.1.all","D_mc.chi.2.all","D_mc.chi.3.all","D_mc.Z.1.all","D_mc.Z.2.all","D_mc.Z.3.all","D_mc.T.1.all","D_mc.T.2.all","D_mc.T.3.all","D_mc.S.1.all","D_mc.S.2.all","D_mc.S.3.all"
0.2,1,1,67.9357,131.2995,176.7962,190.363,281.5,546,587,496,10.5,20,28,32,48,111,137,126,4.56865,9.6096,11.7422,11.5432,67.9602,132.821,197.652,208.3992,192,344,330,228,11,20,32,36,52,120,122,76,3.2395,7.3944,9.2796,7.7328,7.87205,11.628,12.49285,8.86125,42.5,63,67,24,1.5,1.5,1.5,2.5,5,4,2.5,0.5777,0.86625,0.85895,0.58135,11.8336,16.34,23.908,25.5936,64,56,64,72,2,3,3,4,10,12,10,0.5329,0.8322,1.1023,1.0877,2.7556,32.121,45.0524,60.4738,576,1080,1128,1248,11,15,102,156,180,1.6129,5.6388,8.6995,10.5537,410.4678,858.125,1545.6492,2208.3564,1907,4628,6434,7930,66,132,236,348,368,958,1374,1698,23.7082,60.0744,94.4284,125.8304,0.245,0,0.35,0.5,0,5,-0.5,-0.5,-1,-0.01,0,0.4,2.13,3.37,2.88,9,16,15,-1,0,1,0.32,0.68,0.7,-9.39,-8.88,-11.53,99,217,308,19,40,60,3.18,7.12,10.74
0.2,1,1,38.3334,75.4825,101.4626,62.634,219,274,260,54,6.5,12,16,11,28,60,64,25,2.4928,5.2117,5.5636,2.6677,79.6972,149.5542,265.491,338.184,406,888,792,360,14,26,48,54,74,176,210,162,4.6673,11.573,16.4538,15.1182,7.01885,14.979,15.1848,6.688,137,64.5,52.5,7,2.5,2,1,6.5,10.5,8,2,0.84305,1.1658,0.8475,0.2775,11.8336,7.5336,26.316,68.112,64,120,144,72,1,3,9,1,4,12,9,0.5329,0.7738,1.6863,2.4309,3.5344,35.7012,38.4648,76.3092,729,1458,2025,2349,9,16,90,150,336,1.5876,5.9598,8.6814,14.49,398.99,820.5842,1641.0668,2287.5084,2791,7016,10124,13128,70,140,272,360,412,1054,1564,2072,25.2424,68.635,112.8604,149.114,0.475,1.085,0.84,22,6.5,6,2,0,1,1.015,0.37,0.38,1.25,2.67,11.16,-7,6,63,-3,-9,0,-0.33,-0.12,3.24,-7.71,-3.54,-10.51,108,168,345,21,29,40,2.83,4.45,8.66
0.2,1,1,58.4511,109.3296,180.1555,198.132,241.5,510,430,186,10.5,19,33,33,52,118,126,87,3.2688,7.8039,10.199,8.3805,74.4627,142.596,226.7782,192.168,228,432,454,360,12,22,36,32,58,126,142,116,3.8324,8.5778,10.7204,10.2256,9.16805,12.62805,21.573,34.056,50,84,81,36,2,3,4.5,5,11,10.5,4.5,0.5629,0.96825,1.2705,1.21545,11.8336,8.772,18.0256,17.544,64,48,64,96,1,2,2,1,3,4,8,0.5329,0.5621,0.8176,1.1242,3.5344,37.13,36.3592,66.1948,729,1242,1269,1431,8,14,84,132,186,1.5876,5.5692,7.119,9.954,418.2874,863.3032,1664.5342,1940.5674,2124,5232,6974,8278,70,138,256,302,394,952,1306,1596,23.4548,61.0574,93.7966,119.1476,0.975,1.86,5.58,1.5,10.5,31.5,0,-1.5,0,0.235,0.54,1.62,0.89,1.64,1.78,2,8,4,-2,-2,-6,-0.04,0.34,-0.08,-8.47,-4.3,-8.89,116,169,325,22,26,53,3.14,4.43,9.74
0.2,1,1,42.1451,78.336,99.77,98.373,167,306,290,180,6.5,12,16,17,28,64,76,56,2.66865,5.5132,6.3608,5.1451,27.6789,46.818,63.096,0,295,228,102,0,5,8,12,0,20,32,12,0,2.044,3.2802,3.0858,0,7.87205,12.138,14.44,10.564,42.5,66,49,28,1.5,2,1.5,2.5,6.5,8,5,0.5777,0.85855,0.855,0.56625,6.6564,6.579,17.028,0,256,96,48,0,1,3,0,1,4,3,0,1.0404,0.7854,1.1322,0,2.4025,24.6605,29.047,55.645,625,1925,1100,650,7,16,78,138,120,1.9321,7.784,7.4365,9.3408,197.4083,393.265,720.7764,803.1588,2139,5374,8008,7404,34,68,124,136,192,458,656,856,15.4454,39.7152,65.9808,79.1744,0.045,1.33,1.085,0,7,6.5,-1,0,0.5,0,0.36,0.37,0.03,1.14,0,10,45,0,-3,0,0,0.25,1.95,0,-6.61,-7.89,-11.1,73,131,374,23,19,76,2.74,4.38,15.52
0.2,1,1,47.2043,94.044,133.2575,92.356,144.5,294,290,61,8,15,22,17,37,81,82,31,2.6612,6.0599,7.1246,3.4817,19.3161,28.908,29.04,0,228,90,6,0,4,6,6,0,12,18,6,0,1.5343,2.3532,0.8214,0,9.16805,17.63325,24.755,7.568,50,72,65,8,2.5,3.5,1,6.5,15,12.5,2,0.5629,1.14345,1.25955,0.2701,4.7961,14.454,0,0,225,45,0,0,3,0,0,9,9,0,0,1.1236,1.1766,0,0,3.3489,26.9925,70.3635,29.463,676,1924,832,442,17,7,138,144,66,1.5625,7.175,9.3625,4.2375,175.0219,357.705,703.444,1191.748,1877,4796,6744,5094,33,66,132,218,198,558,938,1122,13.0221,35.8826,63.5872,87.437,1.24,2.655,1.24,7,16.5,7,0.5,3,1,0.36,0.92,0.36,-0.03,0,0,42,0,0,6,0,0,2.07,0,0,-3.77,-7.34,-3.29,82,410,165,13,78,31,1.76,13.76,5.36
0.2,2,2,82.0422,157.998,237.966,281.9302,348,672,912,862,12,24,36,42,60,144,180,138,5.1708,11.6424,16.17,15.5802,214.9326,443.729,689.1264,865.2642,870,1808,2568,2550,32,66,104,132,170,418,572,626,13.2,31.3106,45.5848,52.2452,11.8336,8.772,17.544,36.9456,64,48,96,168,1,2,4,1,3,6,8,0.5329,0.5621,1.1242,1.9272,9.2416,15.504,29.944,38.1216,49,84,133,147,2,4,5,4,12,20,20,0.5625,1.155,2.01,2.2725,3.3489,34.8432,46.665,62.769,676,1144,1560,1664,10,14,96,180,204,1.5625,5.575,9.625,11.475,515.2563,1115.1424,2011.4368,2792.179,2764,6576,10780,12854,77,168,294,416,462,1232,2000,2568,33.1333,85.4136,143.1654,190.032,0.89,1.78,3.02,2,4,11,-2,-4,-4,-0.04,-0.08,0.28,0.98,2.31,2.66,2,9,14,-2,-2,0,-0.04,0.32,0.72,-8.06,-7.2,-8.68,112,200,300,20,30,50,3.04,4.8,8.32
0.2,1,1,77.5472,144.9165,201.6385,221.1255,469,732,912,1014,11.5,22,32,34,54,125,150,119,5.8261,11.6193,15.2933,16.6221,71.0997,144.024,209.332,215.9268,522,708,964,840,11,22,32,34,54,126,152,112,5.0547,10.857,14.6312,13.0926,7.949,7.1655,12.8415,16.266,152.5,69,85,66,1,2,2.5,1,3,4.5,4.5,0.80145,0.68145,1.05885,1.1436,9.2416,15.504,28.88,24.0464,49,84,98,168,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.5975,2.4025,27.559,39.525,73.625,625,1275,1500,1750,10,20,96,180,246,1.9321,6.6303,10.703,15.846,441.8957,921.047,1582.919,2207.2942,3651,6846,10780,14060,68,144,242,344,386,1006,1562,2028,33.8031,79.9272,129.4174,178.7988,0.26,0.64,1.06,5.5,20.5,23.5,-2,-2.5,-2,0.115,0.765,0.955,0.98,2.66,1.21,2,14,-3,-2,0,1,-0.04,0.72,0.12,-8.48,-10,-16.5,99,190,430,20,30,79,3.57,6.2,16.4
0.2,1,1,92.84785,175.083,249.6866,271.1415,416.5,786,977,1140,13.5,26,38,41,64,148,191,168,6.28695,13.1054,17.1412,19.7813,67.8636,134.487,212.859,201.96,342,648,504,216,13,24,42,36,66,144,168,144,4.1344,10.0254,13.0812,10.2564,10.5376,8.262,12.8888,16.524,56.5,45,53,90,1,1.5,2,1,2.5,3.5,7,0.5477,0.5698,0.69755,1.1396,4.7961,16.7535,43.362,0,225,270,135,0,3,9,0,9,36,27,0,1.1236,2.4486,3.5298,0,3.3489,27.8892,65.331,159.1917,676,1950,2184,1300,14,39,120,318,258,1.5625,7.15,13.475,19.0125,460.499,943.8924,1673.4692,2589.5664,2877,8064,12950,16004,80,160,302,444,462,1218,2104,3172,30.674,80.6124,140.6858,220.0684,0.69,1.065,1.38,1.5,4.5,3,-1.5,-2,-5,-0.03,0.16,-0.06,-1.08,-0.09,0,27,126,0,-3,18,0,0.87,6.21,0,-4.26,-10.08,-15.62,81,280,964,16,31,191,1.78,6.72,33.54
0.2,1,1,46.83945,80.7215,93.4075,75.552,190.5,308,271,258,7,12,15,12,27,54,42,18,2.9495,5.4984,5.4611,4.2864,67.8636,134.487,212.859,201.96,342,648,504,216,13,24,42,36,66,144,168,144,4.1344,10.0254,13.0812,10.2564,9.2416,14.44,13.908,7.752,49,49,31.5,42,2,2,1,5,10,6,2,0.5625,0.855,0.705,0.5775,4.7961,16.7535,43.362,0,225,270,135,0,3,9,0,9,36,27,0,1.1236,2.4486,3.5298,0,2.7556,24.6344,66.566,146.661,576,1776,2064,1080,16,40,132,336,252,1.6129,7.2898,14.6304,19.304,367.8889,748.6598,1353.941,2250.646,2325,6760,11164,13912,67,132,260,408,392,1060,1912,3148,24.0495,65.678,119.836,197.4472,1.33,1.505,0.49,7,9.5,1,1,2,-1,0.36,0.56,-0.02,-1.08,-0.09,0,27,126,0,-3,18,0,0.87,6.21,0,-4.88,-13.54,-21.95,70,298,915,14,40,198,1.88,8.8,35.6
0.2,1,1,48.87,91.7125,138.1345,152.064,237.5,274,460,252,8.5,15,25,27,40,92,106,81,2.7254,5.6684,8.068,8.5248,79.6972,149.5542,265.491,338.184,406,888,792,360,14,26,48,54,74,176,210,162,4.6673,11.573,16.4538,15.1182,9.245,10.8575,9.8685,25.542,160,56,144,72,1.5,1.5,4.5,2.5,4,6,4.5,0.78665,0.6628,1.1781,1.6983,11.8336,7.5336,26.316,68.112,64,120,144,72,1,3,9,1,4,12,9,0.5329,0.7738,1.6863,2.4309,3.3489,36.1974,28.7493,69.9975,676,1456,1768,2340,7,15,78,132,360,1.5625,5.8375,7.1875,14.4375,419.8777,854.0366,1721.1556,2314.6478,2775,7012,10184,13056,74,146,286,370,432,1088,1576,2100,25.6825,69.3038,114.4302,151.2608,1.255,0.045,1.71,12,15,67.5,-0.5,-4.5,0,0.485,0.375,2.925,1.25,2.67,11.16,-7,6,63,-3,-9,0,-0.33,-0.12,3.24,-8.8,-2.9,-10.8,100,114,300,23,20,30,2.83,3,7.2
0.2,2,2,106.786,185.45,301.7074,336.7988,454,758,1012,800,14,26,42,48,68,158,172,140,5.7502,12.0126,16.3106,15.5872,71.6878,149.226,220.422,246.4638,732,864,1296,1662,12,24,36,42,60,144,180,138,6.1858,12.5356,17.9564,18.8108,11.8336,8.772,20.6056,25.5936,64,48,112,72,1,2,3,1,3,5,5,0.5329,0.5621,1.095,1.0877,6.6564,6.579,13.158,25.4904,256,96,192,464,1,2,4,1,3,6,8,1.0404,0.7854,1.5708,2.9886,3.3489,31.476,27.999,40.5894,676,2080,936,1352,6,8,72,108,132,1.5625,6.925,5.775,7.6,253.5105,546.854,1044.0966,1270.2476,2594,6646,10724,9836,39,86,156,196,242,626,936,1064,19.6843,50.9338,89.2376,100.622,0.89,0.89,2.88,2,2,15,-2,-3,-2,-0.04,-0.04,0.7,0.03,0.06,0.44,10,20,35,-2,-4,-4,0.25,0.5,1.15,-6.22,-4.32,-7.54,76,120,156,24,18,26,1.96,2.88,3.92
0.2,1,1,56.73865,116.709,171.5406,142.318,169,351,360,97,9.5,18,28,26,46,105,112,52,3.07895,7.185,8.9642,5.439,9.9856,0,0,0,289,0,0,0,1,0,0,0,0,0,0,0,0.9801,0,0,0,9.2416,18.316,25.7488,16.72,49,70,80.5,17.5,2.5,3.5,2.5,6.5,15,17,6.5,0.5625,1.14375,1.41375,0.69375,9.9856,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0.9801,0,0,0,2.7556,31.0752,20.003,28.1204,576,1968,480,552,5,7,66,72,84,1.6129,6.9342,3.8735,4.7879,156.1753,295.5684,675.1,718.7648,2070,4638,7150,4298,24,48,96,116,144,366,488,462,11.6912,28.2384,50.4416,49.1848,1.575,2.17,2.1,7.5,13,15,0.5,1.5,4,0.35,0.74,0.95,0,0,0,0,0,0,0,0,0,0,0,0,-8.76,-3.75,-5.32,62,100,145,25,18,28,2.16,3.3,5.12
0.2,1,1,52.3151,99.5775,147.516,117.81,233,426,312,126,9.5,17,28,21,45,94,97,75,3.1467,7.0224,8.3767,5.9829,19.3161,28.908,29.04,0,228,90,6,0,4,6,6,0,12,18,6,0,1.5343,2.3532,0.8214,0,5.6493,12.25275,24.93225,8.415,130.5,156,85.5,9,2,5,1.5,5,19,15.5,1.5,0.85825,1.51305,2.06135,0.42735,4.7961,14.454,0,0,225,45,0,0,3,0,0,9,9,0,0,1.1236,1.1766,0,0,2.7556,22.41,61.5694,37.101,576,1944,888,360,16,10,132,156,78,1.6129,7.7089,9.525,5.207,184.6502,359.607,686.0978,1146.609,1954,5100,7824,5982,36,70,142,222,212,576,956,1256,14.0435,38.8754,69.723,97.9648,-0.785,-0.045,0.525,13,63,7.5,-2,7.5,0,0.445,3.105,0.6,-0.03,0,0,42,0,0,6,0,0,2.07,0,0,-3.54,-10.53,-5.75,63,347,225,14,70,47,1.55,12.82,8.6
0.2,1,2,58.08205,117.1215,164.5315,165.8925,191.5,396,430,348,10,19,28,29,47,107,120,89,3.6338,8.1543,10.1264,8.8925,57.6947,94.758,123.245,107.16,239,372,344,252,8,14,18,16,32,66,58,32,3.2552,6.3294,6.7938,5.016,6.5025,12.73725,11.66625,6.5025,36,45,27,36,2,2,1,5,10,6,3,0.5929,0.8701,0.7238,0.5929,11.8336,8.772,16.34,16.34,64,48,56,56,1,2,2,1,3,4,4,0.5329,0.5621,0.8322,0.8322,3.3489,34.5138,36.9477,42.1815,676,1144,1014,650,8,10,84,120,96,1.5625,5.575,6.675,6.125,234.9024,492.7866,944.8086,1200.7338,1537,3824,5184,4984,37,78,138,182,216,554,800,886,15.3405,40.1174,63.7646,75.2258,0.105,0.525,0,4.5,7.5,0,1,2,-2,0.41,0.6,0,0.89,2.13,2.13,2,9,9,-2,-2,-2,-0.04,0.32,0.32,-7.88,-5.55,-4.75,112,169,235,22,28,44,3.04,4.66,7.6
0.2,1,1,90.44705,188.0115,299.3815,359.7025,267.5,588,769,796,16,31,52,62,83,200,267,284,5.3672,12.8051,18.096,21.0542,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,6.5025,12.73725,11.66625,6.5025,36,45,27,36,2,2,1,5,10,6,3,0.5929,0.8701,0.7238,0.5929,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,3.3489,27.999,43.4625,16.7445,676,936,1222,234,8,4,84,72,36,1.5625,5.775,6.475,2.35,257.5874,502.197,880.763,1358.519,1611,3432,5062,4880,41,82,150,212,232,600,850,916,16.8001,41.657,66.929,86.6944,0.105,0.525,0,4.5,7.5,0,1,2,-2,0.41,0.6,0,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-4.32,-9.11,-1.83,120,161,95,22,36,18,2.88,4.82,3.12
0.2,1,1,53.24525,108.644,180.672,209.488,248.5,410,502,344,9.5,18,32,39,50,124,158,128,3.1051,7.3464,10.8318,10.2296,57.3507,122.057,173.8852,125.268,210,458,514,108,9,18,26,22,44,102,122,50,3.4513,8.0702,10.3058,5.3354,7.949,13.267,17.931,14.6415,152.5,103,128,80,2,3,2.5,4,10,12,8,0.80145,1.0629,1.5402,1.1475,9.2416,15.504,30.3696,13.376,49,84,105,14,2,4,2,4,12,16,4,0.5625,1.155,1.695,0.555,3.5344,33.4264,56.212,101.2568,729,1377,1674,2052,12,22,108,204,264,1.5876,6.0102,10.6344,15.1956,339.4277,772.3688,1432.5728,2008.7056,2066,5406,8508,10464,56,120,222,330,342,940,1570,2036,21.603,58.994,103.0556,139.218,0.87,0.79,0.775,16,40,35,-1,0,1,0.63,1.55,1.425,0.98,2.17,1.68,2,13,12,-2,0,2,-0.04,0.74,0.76,-6.5,-7.34,-12.5,111,262,518,18,38,88,2.79,6.68,15.66
0.2,1,2,45.56815,80.7925,106.394,104.1996,146.5,226,173,114,7,12,17,18,29,64,62,38,2.2511,4.5442,4.9099,3.8664,174.4447,366.588,564.111,712.776,679,1476,2016,2088,28,58,90,116,148,366,498,500,11.4652,27.489,39.5626,43.8036,7.87205,17.755,10.564,11.9168,42.5,55,28,35,2.5,1.5,1.5,6.5,11,9,6,0.5777,0.98975,0.56625,0.55125,11.8336,8.772,17.544,33.884,64,48,96,152,1,2,4,1,3,6,10,0.5329,0.5621,1.1242,1.9564,3.5344,36.378,42.8452,41.83,729,1215,1107,1188,9,9,90,120,144,1.5876,5.5944,7.1694,7.7238,443.5601,967.517,1738.0444,2388.2122,2380,5834,8276,9482,71,152,262,368,414,1080,1604,1896,29.0202,75.2552,119.7104,148.3622,0.815,1.085,0.64,8,6.5,5.5,2.5,1.5,2.5,0.59,0.37,0.39,0.89,1.78,3.91,2,4,13,-2,-4,-6,-0.04,-0.08,0.24,-8.07,-5.87,-5.33,117,202,199,21,34,30,3.12,5.65,5.21
0.2,1,1,82.3084,170.1615,293.9083,314.7555,233.5,510,658,654,14,27,48,53,75,179,227,220,4.3642,10.6491,15.2212,16.2013,54.0237,60.894,95.0424,0,279,324,486,0,4,6,6,0,12,18,6,0,2.1052,3.2802,3.0246,0,9.16805,13.24725,18.8726,17.544,50,48,65,96,2,2.5,2,5,10.5,7.5,8,0.5629,0.8624,0.97485,1.1242,6.5025,30.447,0,0,36,162,0,0,3,0,0,9,9,0,0,0.5929,1.6401,0,0,2.4025,25.0945,88.753,19.654,625,950,3050,425,16,5,132,126,54,1.9321,6.3662,15.012,3.6279,383.1141,634.088,1363.2622,2226.3328,2208,4216,10560,9942,45,90,182,276,272,736,1148,1348,19.0813,47.1514,90.0438,122.016,0.795,0.925,1.78,6,8.5,4,0.5,1,-6,0.38,0.58,-0.08,-4.29,0,0,-9,0,0,6,0,0,0.18,0,0,-6.89,-32.46,-4.93,112,278,108,14,75,21,3.76,11.44,4.34
0.2,1,1,66.1765,132.257,217.8925,231.748,268.5,380,562,295,12,22,39,42,61,142,156,108,3.67535,8.2781,11.7424,11.2961,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,7.949,13.8535,20.4325,35.574,152.5,76,172,82.5,2,3,6,5,11,15,9,0.80145,0.95895,1.74435,2.11455,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,2.7556,26.2612,35.9556,24.236,576,1128,1008,624,8,6,84,84,108,1.6129,6.1595,6.7056,4.8514,198.085,379.0524,716.0606,1079.8604,1453,3352,4900,5146,33,64,124,176,188,488,676,768,13.5852,33.4952,56.444,75.0552,1.1,1.13,2.97,11.5,21.5,76.5,0,-3,3,0.495,0.745,3.495,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-5.86,-8.38,-4.64,97,150,118,22,34,18,2.77,4.88,3.8
0.2,2,2,144.3277,324.921,507.6592,565.584,589,1392,1996,1830,23,50,78,90,128,318,444,416,9.8983,24.5322,36.0222,35.771,71.6878,149.226,220.422,246.4638,732,864,1296,1662,12,24,36,42,60,144,180,138,6.1858,12.5356,17.9564,18.8108,7.87205,14.2545,29.41555,35.97125,42.5,78,148,156.5,2,4,5,4,12,21,21,0.5777,1.1704,2.1718,2.4449,6.6564,6.579,13.158,25.4904,256,96,192,464,1,2,4,1,3,6,8,1.0404,0.7854,1.5708,2.9886,3.3489,29.1153,37.332,47.6532,676,2002,1248,1482,8,10,84,144,162,1.5625,7,7.7,9.075,291.0522,681.6036,1233.9256,1570.0254,2729,7124,11904,12398,48,110,196,256,306,822,1344,1562,23.8324,63.6034,113.378,135.6292,0.49,0.71,1.06,1,3.5,8.5,-2,-2.5,-0.5,-0.02,0.18,0.58,0.03,0.06,0.44,10,20,35,-2,-4,-4,0.25,0.5,1.15,-4.93,-5.76,-7.74,79,160,203,22,24,33,1.9,3.84,5.24
0.2,1,2,30.4833,54.6165,61.93,29.04,64.5,87,37,6,5.5,9,12,6,21,39,24,6,1.42175,2.8499,2.3828,0.8214,174.4447,366.588,564.111,712.776,679,1476,2016,2088,28,58,90,116,148,366,498,500,11.4652,27.489,39.5626,43.8036,7.87205,18.89325,8.415,0,42.5,34.5,9,0,3,1.5,0,9,13.5,4.5,0,0.5777,0.9976,0.42735,0,11.8336,8.772,17.544,33.884,64,48,96,152,1,2,4,1,3,6,10,0.5329,0.5621,1.1242,1.9564,2.7556,32.121,39.425,36.354,576,1080,840,936,10,9,96,126,126,1.6129,5.6388,7.239,7.2771,412.6116,906.651,1642.276,2259.54,2063,5286,7470,8304,68,146,254,354,400,1044,1558,1848,27.3868,71.9554,114.7954,141.4362,1.61,0.525,0,14,7.5,0,4.5,3,0,0.97,0.6,0,0.89,1.78,3.91,2,4,13,-2,-4,-6,-0.04,-0.08,0.24,-9.39,-7.15,-6.96,99,205,177,20,39,33,3.18,7,5.7
0.2,1,1,119.4417,257.4331,404.3981,470.8221,438,991,1355,1320,19.5,40,64,75,104,254,348,354,7.60995,18.3264,26.3178,28.1811,36.7666,62.169,78.204,40.128,124,192,126,42,6,10,14,6,24,44,26,6,2.159,4.0502,3.6858,1.665,9.16805,8.262,12.86605,24.2873,50,45,70,116,1,1.5,3,1,2.5,4.5,8,0.5629,0.5698,0.85125,1.5638,9.2416,7.752,7.752,20.064,49,42,42,21,1,1,3,1,2,4,3,0.5625,0.5775,0.5775,0.8325,3.5344,34.122,29.6852,34.4792,729,1134,999,1161,6,7,72,78,150,1.5876,5.67,5.796,6.7662,389.4842,831.7862,1455.1026,1649.2276,2101,5018,6680,7722,64,132,226,248,358,854,1126,1348,25.4435,64.1936,95.845,111.0554,0.2,0.645,1.71,0.5,1.5,6,-1.5,-3,-5,-0.01,-0.03,0.13,0.49,0.49,2.52,1,1,18,-1,-3,0,-0.02,-0.02,1.14,-6.87,-4.51,-5.18,120,125,146,24,23,17,3.06,2.96,3.45
0.2,1,1,75.29395,149.991,254.0663,285.7155,245.5,498,632,648,12,23,40,47,63,153,207,214,4.0604,9.4787,13.5192,15.3799,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,9.16805,11.577,10.4576,17.544,50,51,56,96,1.5,1,2,2.5,3.5,3,8,0.5629,0.70455,0.5475,1.1242,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,2.7556,30.129,30.5274,27.224,576,1008,936,1872,7,6,78,78,60,1.6129,5.715,6.2865,7.0866,242.9455,474.888,906.053,1185.112,2431,4116,5500,7776,37,74,132,176,206,520,738,862,18.5169,41.2906,62.6056,82.0448,0.175,0.4,1.78,2.5,1,4,0,-2,-6,0.2,-0.02,-0.08,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-8.19,-6.77,-6.44,102,129,66,23,29,26,3.12,3.94,2.04
0.2,1,1,74.219,138.3375,183.7075,204.0975,341,636,784,966,11,21,29,31,50,115,141,116,5.3059,10.8339,13.7531,15.4899,56.1266,111.361,169.196,159.368,128,244,206,86,10,18,30,30,48,108,102,54,2.7066,6.2998,7.6226,5.5426,7.87205,12.73725,12.291,7.752,42.5,45,30,42,2,2,1,5,10,6,3,0.5777,0.8701,0.7161,0.5775,9.2416,21.128,21.128,20.064,49,56,56,21,3,3,3,9,18,18,9,0.5625,1.1325,1.1325,0.8325,3.5344,33.37,70.124,69.466,729,1107,1242,1107,16,16,132,192,180,1.5876,5.6952,10.4832,9.9792,376.4788,788.859,1446.799,2288.776,1923,4462,6276,7634,63,126,240,374,366,990,1534,2004,23.0258,58.2574,95.988,135.781,0.595,0.77,0.49,5.5,8,1,1,2,-2,0.39,0.59,-0.02,2.17,2.17,2.52,13,13,18,3,3,6,0.74,0.74,1.14,-6.47,-7.22,-6.87,121,386,391,14,64,66,3.04,11.84,12.24
